feature_set,model,target,phase_group,n,R2,R2_lo,R2_hi,sign_acc_resolvable,n_resolvable,sign_lo,sign_hi,R2_shuffledV,MAPE_V,MAPE_lo,MAPE_hi,R2_price_only,selectivity_R2
full,ridge,x,calm,119336,-0.6137989689991505,-0.7294832930808665,-0.5027564522446061,0.6543235511258767,43344.0,0.6296538965778182,0.6751345847288307,-0.009637582406826883,,,,-0.3240395801013294,-0.28975938889782116
full,ridge,x,event,96125,0.43534772494767726,0.40116555212766236,0.4701071324284167,0.8967590479295728,76675.0,0.8883505440667845,0.9058865625362914,-0.003930649307455347,,,,0.4131083935138742,0.022239331433803078
full,ridge,x,resolution,72539,0.2542852138495726,0.20985545531004204,0.29555816712083877,0.7067075168121472,51897.0,0.6918713076064001,0.7234064288880213,-0.011015587707462249,,,,0.14211206967363632,0.11217314417593627
full,ridge,x,all,288000,0.39238609427276094,0.37409981167003653,0.40999667050768424,0.7782638032527514,171916.0,0.7684737924125209,0.7877633915633653,-0.0037437890777409777,,,,0.3711816619122711,0.021204432360489855
full,ridge,logV,calm,119336,0.2307950441371761,0.18379504332320634,0.2872845564859639,,,,,-0.006306454933491468,0.11261681768043068,0.10804736163969769,0.11718392155102078,0.1820325261540553,0.04876251798312081
full,ridge,logV,event,96125,0.3860150370471622,0.33392176385848443,0.4257468869117784,,,,,-0.003109000932695949,0.1331214316424374,0.126911859684143,0.1393693880611412,0.4004170572006227,-0.014402020153460482
full,ridge,logV,resolution,72539,-0.09988477831082254,-0.18554402163141875,-0.038583192608339076,,,,,0.0008687844407028189,0.19362649366993653,0.18410742193209045,0.20446976520902574,-0.26094151440033664,0.1610567360895141
full,ridge,logV,all,288000,0.3727469973352384,0.35507166228512643,0.3937740611722491,,,,,-0.0019963265962030796,0.1398646194293913,0.13579534026968307,0.14371974859090428,0.3286672538828175,0.04407974345242094
full,gbt,x,calm,119336,-0.7157327070087953,-0.905466889237227,-0.5554895193511002,0.6848929494278332,43344.0,0.661273834509085,0.7081764610755322,-0.04822318037860973,,,,-0.4615480817219417,-0.2541846252868536
full,gbt,x,event,96125,0.4539270666119596,0.41921941597811896,0.48885714366387545,0.8906162373655038,76675.0,0.88101151964412,0.9000034706683739,-0.050679807604530946,,,,0.43305124406744677,0.020875822544512812
full,gbt,x,resolution,72539,0.3558408730731877,0.3096593211615594,0.3992105351918562,0.7638591826117117,51897.0,0.7494934970681011,0.7806756330515512,-0.05177257687621095,,,,0.2779290161603195,0.07791185691286817
full,gbt,x,all,288000,0.420561070063057,0.3977085783278854,0.4438334820054828,0.800483957281463,171916.0,0.7908121614563997,0.8101853065928672,-0.0455151192344212,,,,0.4058695137596712,0.014691556303385811
full,gbt,logV,calm,119336,0.3105333985981187,0.26715609573616944,0.36456816533492964,,,,,-0.05871084229013768,0.104213270734419,0.09992245793716815,0.10853916304735103,0.23825314436019174,0.07228025423792694
full,gbt,logV,event,96125,0.43289285761007024,0.3798732156352927,0.4766444140377763,,,,,-0.08001721091490355,0.1280589461615727,0.12284603423567413,0.13376592561283754,0.38056538783296967,0.052327469777100566
full,gbt,logV,resolution,72539,0.19126381109736246,0.11875483500370387,0.2445807061992029,,,,,-0.0715334481559704,0.15942407703602854,0.15203549011590098,0.16837971177572703,-0.024480030896652183,0.21574384199401464
full,gbt,logV,all,288000,0.47084337617575733,0.4488092339014456,0.49183377502690706,,,,,-0.0693700715909038,0.1260782090286815,0.12259265033803299,0.1296751918893991,0.38941346734177973,0.0814299088339776
full,mlp,x,calm,119336,-1.186994049588685,-1.4330608600625296,-0.9745486988427104,0.7029808047249908,43344.0,0.6814836236110886,0.7225597787267554,-0.1411953421433363,,,,-0.6010980102933223,-0.5858960392953627
full,mlp,x,event,96125,0.43917942889321093,0.4037649513152775,0.4774892458857473,0.8653276817737202,76675.0,0.8552927167849863,0.8760260278622104,-0.20855808629570083,,,,0.48537009938680387,-0.046190670493592934
full,mlp,x,resolution,72539,0.2772735786991286,0.2214892687974494,0.32433510166987245,0.7612386072412664,51897.0,0.7479413749759666,0.7747870159212774,-0.19492293827566853,,,,0.32763942826473036,-0.05036584956560175
full,mlp,x,all,288000,0.364576537326592,0.3371165970706058,0.3912571019009203,0.7929744759068382,171916.0,0.7852199309000986,0.8024231670562273,-0.17585261177781497,,,,0.439852617543376,-0.075276080216784
full,mlp,logV,calm,119336,0.23684509918019936,0.18674437094590612,0.29811211197983056,,,,,-0.14963958844291314,0.11133006338226714,0.10688654069204685,0.11561017042447264,0.2581717940904179,-0.021326694910218547
full,mlp,logV,event,96125,0.32277447107771007,0.2553253008168673,0.38412547879969555,,,,,-0.20689096011019692,0.13998429417635078,0.13396039292900175,0.14644393867509747,0.3881369353656856,-0.06536246428797554
full,mlp,logV,resolution,72539,0.12399987504694254,0.04245709230268551,0.1890730239730305,,,,,-0.13263415194667982,0.16123541628490348,0.1532576899440221,0.1708027515606909,0.0102827329503008,0.11371714209664174
full,mlp,logV,all,288000,0.4042717683293401,0.37334835168409647,0.43263089054177195,,,,,-0.16206466635300254,0.13346364785895334,0.12997647196947057,0.13740172747453255,0.40462447585648165,-0.0003527075271415603
price_only,ridge,x,calm,119336,-0.3240395801013294,-0.40677405459610144,-0.24932299510391395,0.6645210409745294,43344.0,0.6404315877014579,0.6867613164413623,,,,,-0.3240395801013294,
price_only,ridge,x,event,96125,0.4131083935138742,0.3781323663399463,0.445002299715045,0.9038278447994783,76675.0,0.8959776225758856,0.9110240687174755,,,,,0.4131083935138742,
price_only,ridge,x,resolution,72539,0.14211206967363632,0.0918430298511075,0.18797308555835587,0.6437366321752702,51897.0,0.6281757989889046,0.6607824722212284,,,,,0.14211206967363632,
price_only,ridge,x,all,288000,0.3711816619122711,0.3560171248387418,0.38478131296341106,0.7649782451895112,171916.0,0.7544872880131223,0.7742889577170105,,,,,0.3711816619122711,
price_only,ridge,logV,calm,119336,0.1820325261540553,0.14129353422410287,0.2257256798266644,,,,,,0.1145690172905716,0.11003645747279547,0.11901770533703702,0.1820325261540553,
price_only,ridge,logV,event,96125,0.4004170572006227,0.355943744590415,0.438221822469771,,,,,,0.1306425189534766,0.12499253805960944,0.13643819492018844,0.4004170572006227,
price_only,ridge,logV,resolution,72539,-0.26094151440033664,-0.3643764453506141,-0.18723715998559015,,,,,,0.21006160035276364,0.19941206840614678,0.22166173023478916,-0.26094151440033664,
price_only,ridge,logV,all,288000,0.3286672538828175,0.31402373186963095,0.342698215301348,,,,,,0.1439856903117351,0.13968665037106523,0.14784898291553267,0.3286672538828175,
price_only,gbt,x,calm,119336,-0.4615480817219417,-0.5692831512554687,-0.36827249538202567,0.6459025470653378,43344.0,0.6211828042963357,0.6672772050674345,,,,,-0.4615480817219417,
