ticker,peak,trough,depth,peak_date,trough_date,duration,det_len,front_load,rec60,rec120,rec200,panic_len,rv_calm,m_deterioration,m_panic,m_stabilisation,rise,onset,decay_half_life,stress_spell
A,263,436,-0.7208511516644871,2001-01-18,2001-10-01,173,4.0,0.6401742043065806,0.18972323043628275,0.2983416381046225,0.05892920166026998,169.0,0.002447974992458448,0.8925613109149801,1.4687380848306815,0.39878182985806543,58.0,267.0,7.0,15.0
A,550,695,-0.7091931451074727,2002-03-15,2002-10-10,145,6.0,0.23734722712463086,0.3374908615066268,0.13416490557563826,0.4191232550575413,139.0,0.0009911277500374285,0.9958550848114729,2.2318747828726924,2.128604404902702,169.0,556.0,19.0,138.0
A,1034,1157,-0.4750599217636564,2004-02-17,2004-08-12,123,4.0,0.3510092842607124,0.3104992482358304,0.16956728377030536,0.23750664928728366,119.0,0.0004204936929550954,1.0287946673697186,3.008092688012233,1.301220705744827,123.0,1038.0,17.0,349.0
A,1593,1658,-0.30830113417275007,2006-05-05,2006-08-08,65,7.0,0.37944138797563115,0.7539805886072891,0.5702055458239594,1.1303254825104723,58.0,0.00016801397578312613,0.9927913252977902,3.896440587050506,2.1414055603179016,64.0,1600.0,20.0,302.0
A,1890,2307,-0.6920791310403924,2007-07-12,2009-03-09,417,20.0,0.1419367497705128,0.24642327512227474,0.46852614929846637,0.6248208924423819,397.0,0.00017260674764219407,2.9633947321012304,19.831019441710406,6.040736051365365,315.0,1910.0,28.0,46.0
A,2595,2681,-0.275583874966395,2010-04-29,2010-08-31,86,5.0,0.7197716364150603,0.9132562916401817,1.5126721519881348,1.9580929091037502,81.0,0.00018444012600144638,4.111014653935582,2.4436297534150317,1.5857688213937713,20.0,2600.0,9.0,225.0
A,2858,2956,-0.44085178999288077,2011-05-13,2011-10-03,98,15.0,0.06636646710180127,0.20319267286838952,0.6751509541925323,0.39901546488368544,83.0,0.0003811820617663847,0.9120480787233458,7.359369065985891,3.605157577205842,59.0,2873.0,9.0,76.0
A,3069,3223,-0.21985661796849731,2012-03-15,2012-10-23,154,27.0,0.3278412131050543,0.8892151267077077,0.6708471356386053,1.1782696865142368,127.0,0.0009487654233502122,0.26648247883374265,0.3843042743930452,0.2687666983436701,,,,
A,3534,3720,-0.14533661872928216,2014-01-22,2014-10-16,186,45.0,0.640060194994428,0.4226214183945961,1.0772095087129343,0.6253431578272062,141.0,0.0001780829319651556,0.6024639030581296,1.4512547816487607,1.2467394056346042,154.0,3579.0,4.0,263.0
A,3840,3958,-0.22960641230565193,2015-04-10,2015-09-28,118,55.0,0.2963743365821566,0.7892997553095568,0.6423415907033109,1.389347484482267,63.0,0.0002044757513723513,0.7310890878707456,1.3872559514637361,1.0394316358656224,50.0,3895.0,10.0,226.0
A,4180,4256,-0.10575272795478707,2016-08-15,2016-12-01,76,51.0,0.5189894048641569,1.7574827630646304,3.2112330047039115,4.591898640376313,25.0,0.00017967373516704016,1.0223181885684953,1.441774270186229,0.77563221691418,8.0,4231.0,2.0,29.0
A,4545,4650,-0.18101478315609565,2018-01-26,2018-06-27,105,9.0,0.38090890962743074,0.7215658292024719,0.5297328919873603,1.479279022792264,96.0,0.0001104963914747838,2.103583993579133,5.629768963484052,1.0487410212491175,82.0,4554.0,5.0,321.0
A,4842,5086,-0.22161911393112088,2019-04-03,2020-03-23,244,29.0,0.6112911468808248,1.37307138462547,1.978015567563162,3.354115331786292,215.0,0.0003322623685039044,0.37018475639672493,5.404216634846111,2.0376795464672686,220.0,4871.0,11.0,22.0
A,5453,5651,-0.36871725471310346,2021-09-03,2022-06-17,198,16.0,0.29535370627789537,0.3155955375002735,0.6701645819130065,0.3994574884967734,182.0,0.0001041834958739195,2.3546355175010802,2.8730749859061966,4.708212435903895,171.0,5469.0,18.0,200.0
A,5800,5994,-0.36041112059724,2023-01-23,2023-10-30,194,21.0,0.4414054566195003,0.5269546990526605,0.6751823830104708,0.6945396460150388,173.0,0.0004435081099281899,0.6980153225539851,0.7836573479414958,0.8583675241579947,189.0,5821.0,9.0,151.0
AAPL,335,438,-0.43662977802360214,2001-05-02,2001-10-03,103,6.0,0.3565697491238527,0.6416906258099621,0.7312657808506512,-0.005165734334153236,97.0,0.0020031418372128632,0.7247469366583609,1.0721083000035465,0.5284606468815911,48.0,341.0,14.0,249.0
AAPL,572,825,-0.49750980842320003,2002-04-17,2003-04-17,253,7.0,0.747489076986209,0.4996168907421796,0.7652049962448466,0.7036180256875352,246.0,0.0009333427792345135,0.8792862117781777,2.002899325382421,0.7316713896032941,57.0,579.0,1.0,21.0
AAPL,1516,1641,-0.4079917476276106,2006-01-13,2006-07-14,125,4.0,0.4891612389801513,0.6861388082324367,0.984534962289304,1.4238250789824505,121.0,0.0005230598950569591,0.9374447353191315,1.980350163298115,1.0825552062988046,129.0,1520.0,17.0,248.0
AAPL,2101,2274,-0.588334395977055,2008-05-13,2009-01-20,173,31.0,0.24209906468499923,0.38698961163752227,0.5739080978557954,0.9891728453248946,142.0,0.0008049655387011134,0.6206654543775337,5.553901754676969,1.0675670181695025,77.0,2132.0,15.0,30.0
AAPL,2798,2883,-0.13166081772652527,2011-02-16,2011-06-20,85,79.0,0.24146676258790936,1.5473729560729925,1.5758202051163033,6.462872855368864,6.0,0.00016103084259590738,0.8041142542487998,2.0352343404127295,2.573658069628001,55.0,2877.0,7.0,200.0
AAPL,3199,3343,-0.43797170555742415,2012-09-19,2013-04-19,144,16.0,0.2958709416766671,0.1397094527741248,0.33685671980415016,0.4206623199773597,128.0,0.0003169198310812927,0.60618271693473,1.5752628146398542,0.6326468688188834,72.0,3215.0,18.0,21.0
AAPL,3870,4115,-0.3044375987472947,2015-05-22,2016-05-12,245,49.0,0.4045665610398325,0.4708351686898534,0.5501690153928179,1.2316349649255152,196.0,0.0002477430320684388,0.6295909171519729,1.5196330268928102,0.7762915320228368,25.0,3919.0,10.0,123.0
AAPL,5536,5789,-0.30912816560399126,2022-01-03,2023-01-05,253,13.0,0.24521334754555157,0.7401486876346384,1.1641472172501421,0.8709026844789756,240.0,0.0002036216843521673,1.5847824844544742,5.242718487014335,1.1086821249147931,203.0,5549.0,20.0,149.0
AAPL,6026,6112,-0.1660665372257094,2023-12-14,2024-04-19,86,53.0,0.16047123312934108,1.953600440912471,1.9665555309352303,,33.0,0.00015208628501293852,0.9651373415013151,0.7769728319617621,2.0503599412215605,89.0,6079.0,1.0,47.0
ABT,520,639,-0.45664830366107645,2002-01-31,2002-07-23,119,33.0,0.15170774695178452,0.4895789219963753,0.34149102680669036,0.48454252274571785,86.0,0.00018102981821224942,1.1605848364918279,13.242104644603431,5.197532771409876,59.0,553.0,19.0,52.0
ABT,1387,1487,-0.2381463257234422,2005-07-12,2005-12-01,100,33.0,0.38846193507605997,0.5661964940400097,0.46345023226242643,1.0656264956498975,67.0,8.175721634674743e-05,2.1405388641858405,5.443603687368636,2.1571011850982584,74.0,1420.0,2.0,58.0
ABT,2526,2623,-0.17769707624545272,2010-01-20,2010-06-09,97,67.0,0.1681439367828857,0.5267284626542937,0.14639233745734653,0.3586053638141029,30.0,9.486615253676234e-05,0.5005651795709207,1.5042441103514137,1.0336572734897087,35.0,2593.0,5.0,23.0
ABT,3369,3437,-0.14255077912532488,2013-05-28,2013-09-03,68,26.0,0.5633171813206745,0.968353964109816,1.2250620360770559,1.5927854872415013,42.0,0.00012337368400488789,1.3090289964305593,0.4816523941465901,1.469866054131758,76.0,3395.0,18.0,21.0
ABT,3912,4052,-0.28160776809612253,2015-07-23,2016-02-11,140,22.0,0.8182894099716702,0.13141397663851878,0.6432463917981207,0.24948190131500367,118.0,0.00010708456619287001,1.7458349146718612,7.033992718589423,2.371838883350144,111.0,3934.0,18.0,189.0
ABT,4170,4256,-0.16451704148862,2016-08-01,2016-12-01,86,30.0,0.5522829666174554,1.1189338951589205,0.9325395219023292,1.991741027904739,56.0,0.00021898644174099158,0.4779124063089969,1.223180683529648,0.3786778001348788,27.0,4200.0,10.0,21.0
ABT,4918,5086,-0.2862326897994266,2019-07-23,2020-03-23,168,50.0,0.3023023250915498,1.1298406135988828,1.6961454042750976,1.9321438975304346,118.0,0.00012779597985809843,0.9636300710427406,24.911988295989612,6.484465580315301,123.0,4968.0,15.0,24.0
ABT,5312,5386,-0.17196880192969966,2021-02-12,2021-06-01,74,74.0,0.3404936222127485,0.8841185756264798,1.0391306636158244,0.6842040156020157,0.0,0.00027900658326951357,0.5227739132530485,2.007018766274411,0.3171870603537184,20.0,5386.0,1.0,249.0
ABT,5531,5982,-0.33876732407629895,2021-12-27,2023-10-12,451,15.0,0.609315883115621,0.4878067794163118,0.4663207934179908,0.3756435526922723,436.0,0.0001196620936637788,1.4512783704960441,1.34205075047297,0.9048078689939526,206.0,5546.0,5.0,249.0
ABT,6083,6173,-0.1641879560285575,2024-03-08,2024-07-18,90,27.0,0.6525172396934696,0.8164661392747018,,,63.0,0.00013413503242257929,0.8215344581943202,1.1484735805332817,0.9829295641514424,75.0,6110.0,9.0,17.0
ACGL,1021,1208,-0.2221483888175595,2004-01-28,2004-10-25,187,37.0,0.36712953885901467,0.2447558501089847,0.4995003317220262,1.0889109711283487,150.0,0.00013291653858069007,1.0572738682857212,1.0260883992899665,0.8130660198817733,153.0,1058.0,11.0,265.0
ACGL,1733,1910,-0.07666003243824515,2006-11-22,2007-08-09,177,,0.6847435947683604,1.291820320180928,1.0520445005184234,1.0074340897727998,,0.00011906542669520586,0.7445685181562439,2.8050572842356902,1.9915435801299686,,,,
ACGL,2191,2307,-0.439473045651106,2008-09-19,2009-03-09,116,6.0,0.4291791057120048,0.40045236018755553,0.5472284482764123,0.7208709688577031,110.0,0.00022491623380810506,1.6461958656433922,9.159262708900362,4.086074965427136,28.0,2197.0,4.0,123.0
ACGL,4480,4612,-0.23862079593888863,2017-10-23,2018-05-03,132,32.0,0.4617578525359586,0.5349980233089439,0.1199342827197791,0.7756855915848382,100.0,9.490017484390642e-05,1.7032820448814774,3.292850902663408,1.102188857166609,83.0,4512.0,20.0,226.0
