persona,scenario,seed,policy,mcr_0.05,band_mas,turnover,cost_paid,return_pct,mdd_pct,coverage_0.05
ISFJ,flat,0,L5_full,0.006580186844302599,0.0013770470650351085,1.0520134107836592,5.260067053918296,-5.984815574079416,-12.43310893394195,0.835
ISFJ,flat,0,L5_price_only,0.035467729050988356,0.0016673251368455122,2.2359568685524196,11.179784342762098,1.0766473710565494,-13.585475574954408,0.835
ISFJ,flat,0,L5_level_free,0.020757681833134662,0.0014658126729880578,1.7890580427189795,8.945290213594898,-4.084694727866522,-13.383377620541182,0.835
ISFJ,flat,0,always_hold,0.14332834111269213,0.0,0.0,0.0,-6.459225023781546,-9.262360196576614,0.835
ISFJ,flat,0,constant_mix,0.1007755459393042,0.0,0.5638917768448872,2.819458884224436,-4.8755593536822905,-9.520599313901833,0.835
ISFJ,flat,0,v_oracle,0.7000000000000002,0.6930000000000001,0.7999999999999999,3.999999999999999,-29.66574833561959,-44.925029172910726,0.835
ISFJ,flat,0,mandate_conditional_oracle,0.0028652176275530874,0.0016011308633847698,1.114711448647546,5.5735572432377305,-6.4923772891436915,-13.713678004479634,0.835
ISFJ,flat,1,L5_full,0.11027824161018779,0.001228872405050555,0.2821233541523717,1.4106167707618584,-7.750978525787655,-8.057937362906987,0.13
ISFJ,flat,1,L5_price_only,0.08094283098672281,0.002375092507232966,0.6349023033462037,3.1745115167310183,-2.9012604350253213,-5.157249320395129,0.13
ISFJ,flat,1,L5_level_free,0.08130853016173387,0.0016595757893830448,0.26600349357135267,1.330017467856763,-7.771846923068426,-8.143225331475934,0.13
ISFJ,flat,1,always_hold,0.09853768935201107,0.0,0.0,0.0,-5.595229729140538,-5.7207602410156095,0.13
ISFJ,flat,1,constant_mix,0.09845146628574512,0.0,0.10245410074464835,0.5122705037232418,-5.961356905190318,-6.11910079394169,0.13
ISFJ,flat,1,v_oracle,0.28461538461538455,0.472,2.121255723126364,10.606278615631819,-7.910495473519963,-24.46843925984098,0.13
ISFJ,flat,1,mandate_conditional_oracle,0.003813184533037669,0.0013368173194332868,0.4910922891411836,2.455461445705918,-4.247604588396703,-7.387774393752144,0.13
ISFJ,flat,2,L5_full,0.002581349493486503,0.0014565653561754346,0.6603513527628444,3.301756763814222,7.993822042432774,-2.509424817388528,0.135
