cond,i,M,S,R,s_ma,rho,beta,e0_p,e0_coef,e0_ok,t_e0,e1_p,e1_coef,e1_se,e1_converged,e1_ok,e1_scale,e1_vc_model,e1_vc_model_arm,e1_vc_path,t_e1,e2_est,e2_lo,e2_hi,e2_reject,e2_covers,e3_delta,e3_lo,e3_hi,e3_reject
M6_S5_R1_sma0.0_rho0.0_beta0.0,0,6,5,1,0.0,0.0,0.0,0.6353870329831486,0.002414469686787675,True,7.417786359786987,0.5023335485890079,0.010814116718635549,0.01612068037616105,False,True,0.0007529414845194976,0.004052663245182813,0.0006290407104671367,2.6608521569193454e-05,0.40354371070861816,0.010814116718634715,-0.010200227884198143,0.03479904867477619,False,True,0.11777777777777776,-0.18,0.41111111111111115,False
M6_S5_R1_sma0.0_rho0.0_beta0.0,1,6,5,1,0.0,0.0,0.0,0.60174271655255,0.002753745511143424,True,7.512309551239014,0.7588335829344036,0.0022785248612849007,0.007421594174283859,False,True,0.0008216627952835319,0.0024608662071746606,9.076212065899065e-07,7.067199911908362e-05,0.4010159969329834,0.0022785248612849736,-0.02018185757370988,0.0275061390161588,False,True,0.04222222222222222,-0.2377777777777778,0.33788888888888874,False
M6_S5_R1_sma0.0_rho0.0_beta0.0,2,6,5,1,0.0,0.0,0.0,0.7489877659539295,-0.001846050241179188,True,7.232132911682129,0.6282683031994496,0.0043765152960861895,0.009039293006429548,True,True,0.0009843839050434275,0.002194190660947485,4.824967315956999e-05,4.131416971098348e-05,0.2515575885772705,0.004376515296086039,-0.017618122755101658,0.02316952390270749,False,True,0.09111111111111114,-0.19555555555555554,0.3955555555555556,False
M6_S5_R1_sma0.0_rho0.0_beta0.0,3,6,5,1,0.0,0.0,0.0,0.09807985511298557,-0.009063805772174274,True,7.116304636001587,0.1642463019069551,-0.017180865858388853,0.01235206048821785,False,True,0.0008778733718255767,0.001781627333382849,0.00028214552054866193,2.185824114235074e-06,0.4082465171813965,-0.017180865858388926,-0.04221803287116652,0.006786221073336707,False,True,-0.21111111111111108,-0.49566666666666664,0.07572222222222211,False
M6_S5_R1_sma0.0_rho0.0_beta0.0,4,6,5,1,0.0,0.0,0.0,0.9606951878083013,0.00028101116706656686,True,7.2442803382873535,0.7582975113432948,0.00329923982632762,0.010721661167765914,False,True,0.0009890251207014243,0.001598166043933787,0.00014705703044884898,1.2027791979085588e-05,0.5086953639984131,0.003299239826327351,-0.019324292780510594,0.027762893866695965,False,True,0.002222222222222181,-0.29116666666666663,0.3245555555555555,False
M6_S5_R1_sma0.0_rho0.0_beta0.0,5,6,5,1,0.0,0.0,0.0,0.16943434691775228,0.007096128880982158,True,7.211229085922241,0.8030858587413302,0.002552613305497017,0.010236846713074156,True,True,0.0007977891554511745,0.0011764416571508059,0.0001548212607906951,2.8145061496431823e-06,0.45912909507751465,0.0025526133054968054,-0.019061681128282115,0.01940551362070611,False,True,0.026666666666666616,-0.25783333333333336,0.3111111111111111,False
M6_S5_R1_sma0.0_rho0.0_beta0.0,6,6,5,1,0.0,0.0,0.0,0.1370694146044694,0.007972883971100327,True,0.22051072120666504,0.2534049894756475,0.012208606067261422,0.01068944404595513,False,True,0.0008543551253022937,0.0012723949922943318,0.00017192161697436164,1.8135613257327118e-06,0.4022486209869385,0.012208606067260982,-0.01118725645976907,0.03634652229558018,False,True,0.1866666666666667,-0.08666666666666667,0.4778888888888888,False
M6_S5_R1_sma0.0_rho0.0_beta0.0,7,6,5,1,0.0,0.0,0.0,0.04272412460195926,0.0108197832971588,True,0.2174389362335205,0.3236881596809915,0.009270513513017985,0.009393501233367173,True,True,0.0008371611462969071,0.0011358349239159256,9.728136700442829e-05,4.358154775889662e-06,0.2716348171234131,0.009270513513017935,-0.008791874605280199,0.030809525315064035,False,True,0.14666666666666667,-0.14222222222222225,0.4378333333333333,False
M6_S5_R1_sma0.0_rho0.0_beta0.0,8,6,5,1,0.0,0.0,0.0,0.5962217472544097,0.0028439948230387217,True,0.19664788246154785,0.8321297756612811,0.002551867372522646,0.012038765560984162,True,True,0.0008687347154986327,0.0025029999423836235,0.000261048685597289,1.4841650861945828e-05,0.31476545333862305,0.002551867372522601,-0.015745996059665687,0.021728496386879532,False,True,-0.006666666666666654,-0.2933888888888888,0.29116666666666663,False
M6_S5_R1_sma0.0_rho0.0_beta0.0,9,6,5,1,0.0,0.0,0.0,0.8849536023927207,-0.0008168071602877207,True,0.31131482124328613,0.7095215128754944,-0.0034095424924164863,0.009153163945243896,False,True,0.000948036219957165,0.0013594934628647839,6.173398663410403e-05,3.1105247549884326e-05,0.4844844341278076,-0.0034095424924165674,-0.03139946876551727,0.02690852822638899,False,True,-0.05777777777777776,-0.3489444444444444,0.24449999999999997,False
