cond,i,M,S,R,s_ma,rho,beta,e0_p,e0_coef,e0_ok,t_e0,e1_p,e1_coef,e1_se,e1_converged,e1_ok,e1_scale,e1_vc_model,e1_vc_model_arm,e1_vc_path,t_e1,e2_est,e2_lo,e2_hi,e2_reject,e2_covers,e3_delta,e3_lo,e3_hi,e3_reject
M3_S10_R1_sma0.03_rho0.5_beta0.0,0,3,10,1,0.03,0.5,0.0,0.0009934485323683801,0.019438998155536895,True,6.671196699142456,0.3115180551032687,0.016232258616182653,0.0160391183341507,True,True,0.0009847718554487992,0.001850874264641045,0.00028740278986045723,9.37392381980594e-06,0.3574244976043701,0.01623225861618284,-0.016366522205342474,0.04912335026935015,False,True,0.18888888888888888,-0.1111666666666667,0.4489999999999999,False
M3_S10_R1_sma0.03_rho0.5_beta0.0,1,3,10,1,0.03,0.5,0.0,0.6838599069820102,-0.002514022881065248,True,6.464811086654663,0.9499496003713715,-0.0014167287722935413,0.02257013248571735,True,True,0.0008781959630577846,0.00053669614979199,0.0006762967243284401,1.9057662056583159e-06,0.2867269515991211,-0.0014167287722935743,-0.05237895493987694,0.04030787795226097,False,True,-0.026666666666666616,-0.3222222222222222,0.2711666666666666,False
M3_S10_R1_sma0.03_rho0.5_beta0.0,2,3,10,1,0.03,0.5,0.0,0.476680664733649,-0.0046274605817252365,True,6.846697092056274,0.8750982529709087,-0.003807597314465959,0.0242235125997803,True,True,0.0009956634302642868,0.005550978261951855,0.0007806015009811565,2.9232204312125158e-05,0.18738675117492676,-0.00380759731446587,-0.04044218817590839,0.02558095706734987,False,True,-0.002222222222222181,-0.31777777777777777,0.33783333333333326,False
M3_S10_R1_sma0.03_rho0.5_beta0.0,3,3,10,1,0.03,0.5,0.0,0.9362171162261178,0.0004600737423192486,True,6.623251914978027,0.8201415140550665,-0.0023545975966011335,0.010356117465550312,False,True,0.0009591394585780774,0.00042301096697559674,6.495980758260802e-05,7.02705016843268e-06,0.394848108291626,-0.002354597596601084,-0.027938651073780286,0.02062400521525134,False,True,-0.013333333333333364,-0.32461111111111113,0.3045,False
M3_S10_R1_sma0.03_rho0.5_beta0.0,4,3,10,1,0.03,0.5,0.0,0.004017996361883526,-0.017684976822715734,True,6.50273060798645,0.4804239434750758,-0.016998064181841247,0.024089514580111007,True,True,0.0008738996960973236,0.0016687245124984461,0.0007830670994483529,2.758299061371165e-08,0.2316722869873047,-0.01699806418184028,-0.04918262687915559,0.012126970282191367,False,True,-0.19777777777777783,-0.48250000000000004,0.09122222222222215,False
M3_S10_R1_sma0.03_rho0.5_beta0.0,5,3,10,1,0.03,0.5,0.0,0.09124668798647888,-0.010249444118943787,True,6.642366409301758,0.4976752862481143,-0.01150970488097838,0.01697215947617801,True,True,0.0009544055439287008,0.0006779565993461187,0.00033664074153435993,4.362151681570806e-07,0.20263123512268066,-0.011509704880978801,-0.036901807899504944,0.012531793607111045,False,True,-0.14666666666666667,-0.4267777777777778,0.155611111111111,False
M3_S10_R1_sma0.03_rho0.5_beta0.0,6,3,10,1,0.03,0.5,0.0,0.018487596875049396,0.012983545657115254,True,0.29109764099121094,0.5359972414252934,0.009617970639281414,0.015540999425366395,True,True,0.0008771471025402535,0.0008253996194881658,0.0002745692844548239,6.609949258761794e-06,0.2597322463989258,0.0096179706392816,-0.01740286223418292,0.03893791958150571,False,True,0.1355555555555556,-0.16933333333333328,0.4311666666666666,False
M3_S10_R1_sma0.03_rho0.5_beta0.0,7,3,10,1,0.03,0.5,0.0,0.5470219615003782,-0.0033540819099668055,True,0.2720212936401367,0.29158798210851944,0.009171339601615673,0.008696143898997633,True,True,0.0009368555137255412,0.0010627250967552028,1.9748826695557806e-05,4.779289248057894e-06,0.22632670402526855,0.009171339601615718,-0.016014913343616537,0.033226313744131805,False,True,0.1577777777777778,-0.14899999999999997,0.45333333333333337,False
M3_S10_R1_sma0.03_rho0.5_beta0.0,8,3,10,1,0.03,0.5,0.0,0.6167429516900094,0.002782728636853148,True,0.24693679809570312,0.8534396974018837,0.0032675165789793283,0.017687930426698376,True,True,0.0007798336773560009,0.00023931508084205894,0.0003913109564340163,1.869566641765345e-05,0.1806628704071045,0.0032675165789795035,-0.026277922726331237,0.0345690254211858,False,True,0.03555555555555556,-0.26699999999999996,0.3224444444444442,False
M3_S10_R1_sma0.03_rho0.5_beta0.0,9,3,10,1,0.03,0.5,0.0,0.2780185478736822,0.006591473576314665,True,0.1848587989807129,0.9634236409690198,-0.0011928741794211377,0.02601249644581102,True,True,0.0008816830956324045,0.0013049576963041591,0.0009268066474517976,1.0447511860696364e-06,0.33431506156921387,-0.00119287417942034,-0.03018153197255565,0.028708749491123398,False,True,0.06222222222222218,-0.25555555555555554,0.3600555555555556,False
