cond,i,M,S,R,s_ma,rho,beta,shared,e1_p,e1_coef,e1_se,e1_converged,e1_ok,e1_scale,e1_vc_model,e1_vc_model_arm,e1_vc_path,t_e1,e1b_p,e1b_coef,e1b_se,e1b_converged,e1b_ok,e1b_method,e1b_llf_gap,t_e1b,e1a_p,e1a_coef,e1a_se,e1a_converged,e1a_ok,e1a_method,e1a_llf_gap,e1a_vc_model,e1a_vc_path,e1a_vc_persona_path,t_e1a,e2_est,e2_lo,e2_hi,e2_reject,e2_covers
M6_S19_R1_sma0.03_rho0.0_beta0.05_modelspecific,0,6,19,1,0.03,0.0,0.05,False,5.790942067329237e-07,0.09258158423800342,0.01852349721148696,True,True,0.0035774417398498825,0.0065245188230157744,0.0008410734394713655,0.00016916439311534404,17.150403022766113,5.790942067329237e-07,0.09258158423800342,0.01852349721148696,True,True,lbfgs,-8.442832040600479e-06,3.491896867752075,9.902647094080736e-08,0.09258158423801395,0.017374788605375217,True,True,powell,4.979667091495685,0.0017331617263445101,4.195812810013017e-05,4.752610961879629e-12,13.723620891571045,0.0925815842380036,0.05939469273547684,0.12254749739649512,True,False
M6_S19_R1_sma0.03_rho0.0_beta0.05_modelspecific,1,6,19,1,0.03,0.0,0.05,False,0.48099411021697047,0.01189025372270998,0.01687267874053919,True,True,0.0035026081798442705,0.009565597104968602,0.0006697140647051166,0.00014729292873584893,17.207958221435547,0.48099411021697047,0.01189025372270998,0.01687267874053919,True,True,lbfgs,-2.567744559200946e-07,3.6291770935058594,0.4461816973246113,0.011890253722708417,0.015608183649908436,True,True,powell,14.275940841218699,0.0013897803138020082,1.7889107671277074e-05,1.0567670760583833e-05,12.454738140106201,0.011890253722710452,-0.01613990594190755,0.037324706795184646,False,False
M6_S19_R1_sma0.03_rho0.0_beta0.05_modelspecific,2,6,19,1,0.03,0.0,0.05,False,0.21470591121120997,0.02513623044300561,0.02025924460038063,True,True,0.0038815616381053016,0.00581996237587685,0.0010270182575390636,0.00019605197172132042,16.818499088287354,0.21470591121120997,0.02513623044300561,0.02025924460038063,True,True,lbfgs,-2.945941741927527e-05,3.2407312393188477,0.18804103672859807,0.025136230443025095,0.01909472771281971,True,True,powell,5.100051073744453,0.002109186170578869,5.343178195681087e-05,1.4422757862193112e-13,12.767692804336548,0.02513623044300352,-0.008410212623674005,0.058114887205500246,False,True
M6_S19_R1_sma0.03_rho0.0_beta0.05_modelspecific,3,6,19,1,0.03,0.0,0.05,False,0.04054870908460394,0.04015590228970043,0.01960627094079515,True,True,0.00333177855664943,0.0009029860318593249,0.0009778608144720435,0.00013290551646394648,17.05313491821289,0.04054870908460394,0.04015590228970043,0.01960627094079515,True,True,lbfgs,-0.009301539034368034,4.224465608596802,0.030912801812097858,0.04015590228973012,0.018606257957247765,True,True,powell,4.8115801049623315,0.0020023904398516344,2.808856200768006e-05,2.387645439536437e-05,10.010358572006226,0.04015590228969716,0.006328354597906147,0.07943985264813405,True,True
M6_S19_R1_sma0.03_rho0.0_beta0.05_modelspecific,4,6,19,1,0.03,0.0,0.05,False,0.05623157177292107,0.030809878246565996,0.01613727581728837,True,True,0.003671530491091587,0.0033030141581261146,0.0005879965655101678,0.00017379773583873435,17.15658664703369,0.05623157177292107,0.030809878246565996,0.01613727581728837,True,True,lbfgs,-4.187688773527043e-06,4.385390758514404,0.03634013690733198,0.030809878246552937,0.014719728203907982,True,True,powell,12.375732877593236,0.001223391537086293,5.155191647053887e-05,2.5582348665703864e-13,11.862063884735107,0.030809878246565284,0.005668720305346392,0.06209567638888112,True,True
M6_S19_R1_sma0.03_rho0.0_beta0.05_modelspecific,5,6,19,1,0.03,0.0,0.05,False,0.010940572069248002,0.023346486023387705,0.009174945476375212,False,True,0.003538072320614591,0.004440376374206501,6.632454081944634e-05,0.00016105536798051957,21.978193759918213,0.007716673525346878,0.023346486023388548,0.008762967379010285,True,True,powell,0.17710447272020247,8.548850059509277,0.00013294063032530642,0.023346486023381404,0.006110132031638242,True,True,powell,2.46877403295548,0.00013684869470610253,2.791504750369753e-05,5.1236460436396755e-05,12.318819284439087,0.023346486023387555,0.011300055716519913,0.037336114108486806,True,False
M6_S19_R1_sma0.03_rho0.0_beta0.05_modelspecific,6,6,19,1,0.03,0.0,0.05,False,0.0007749274434602291,0.06785318433167667,0.02018479799218175,True,True,0.0037268588770188005,0.0027231679456598797,0.0010261277427439505,0.0002197935672074242,17.19184160232544,0.0007749274434602291,0.06785318433167667,0.02018479799218175,True,True,lbfgs,-8.332130619237432e-06,4.425299406051636,0.0003916616976370253,0.06785318433169248,0.019137079598352546,True,True,powell,6.4004720507778075,0.0021069969246552017,8.265145801297064e-05,1.8782336912412452e-13,14.456475019454956,0.0678531843316709,0.033487292017054436,0.10193149433731515,True,True
M6_S19_R1_sma0.03_rho0.0_beta0.05_modelspecific,7,6,19,1,0.03,0.0,0.05,False,6.749748165596994e-07,0.055697563239936854,0.011210296551764243,True,True,0.003729788270842651,0.0028424453008558392,0.00018070760050168262,0.00029447912008999654,1.744107723236084,6.749748165596994e-07,0.055697563239936854,0.011210296551764243,True,True,lbfgs,-1.912330844788812e-07,4.968447208404541,1.2605080660816129e-09,0.05569756323992209,0.009172322306487709,True,True,powell,1.4266134332560796,0.0004156080921326287,9.489518259360215e-05,1.204640990512029e-13,13.97874116897583,0.05569756323993717,0.037887241828503684,0.07625884948652424,True,True
M6_S19_R1_sma0.03_rho0.0_beta0.05_modelspecific,8,6,19,1,0.03,0.0,0.05,False,0.002430423538111737,0.039340520321170316,0.012975654030219467,True,True,0.0037337052510619346,0.00156490508432696,0.00030859198984837887,0.00019479717676281326,1.6445457935333252,0.002430423538111737,0.039340520321170316,0.012975654030219467,True,True,lbfgs,-8.853057806845754e-06,5.375102281570435,0.0004107254161995112,0.03934052032115273,0.011134861744098312,True,True,powell,7.48415615525937,0.0006707674951132435,3.433455379083192e-05,1.229477088252543e-13,12.684887886047363,0.03934052032117109,0.015951050642303243,0.06185068089954902,True,True
M6_S19_R1_sma0.03_rho0.0_beta0.05_modelspecific,9,6,19,1,0.03,0.0,0.05,False,0.4768665077735288,0.018341246775594518,0.025783665837545405,True,True,0.003520498494117604,0.00030773055177431735,0.0018091028776401632,0.00014157717201533607,1.5286266803741455,0.4768665077735288,0.018341246775594518,0.025783665837545405,True,True,lbfgs,-0.018251176808462333,3.6710779666900635,0.4635786199873506,0.018341246775698927,0.025023294864351116,True,True,powell,2.4982972044012968,0.0036713558673698455,6.583825446695169e-05,1.3892788044980725e-05,11.790589332580566,0.018341246775602057,-0.02745074661870421,0.06194698542791764,False,True
