cond,i,M,S,R,s_ma,rho,beta,shared,e1_p,e1_coef,e1_se,e1_converged,e1_ok,e1_scale,e1_vc_model,e1_vc_model_arm,e1_vc_path,t_e1,e1b_p,e1b_coef,e1b_se,e1b_converged,e1b_ok,e1b_method,e1b_llf_gap,t_e1b,e1a_p,e1a_coef,e1a_se,e1a_converged,e1a_ok,e1a_method,e1a_llf_gap,e1a_vc_model,e1a_vc_path,e1a_vc_persona_path,t_e1a,e2_est,e2_lo,e2_hi,e2_reject,e2_covers
M3_S19_R1_sma0.0_rho0.0_beta0.05_modelspecific,0,3,19,1,0.0,0.0,0.05,False,1.0112792478806042e-06,0.05766716739106609,0.011794249441945166,False,True,0.003186974501601609,0.0014954421487177877,4.092097976394667e-05,0.0003259298867905651,5.908708572387695,5.488694737579028e-08,0.05766716739106694,0.010610908961930494,True,True,powell,0.9408187692361025,2.796297550201416,8.197330779713483e-31,0.05766716739106857,0.004996724885928517,True,True,powell,3.6726748006261687,1.6793896017647596e-06,4.0971020922225945e-05,1.272999926929934e-13,4.151499271392822,0.05766716739106693,0.04504325229803568,0.0703038640616456,True,True
M3_S19_R1_sma0.0_rho0.0_beta0.05_modelspecific,1,3,19,1,0.0,0.0,0.05,False,5.507825483341816e-05,0.04301356411673203,0.010665502704392434,True,True,0.003205475117345968,0.000659594699100625,1.920205203695013e-06,0.0002488176021069184,5.069338798522949,5.156640400194567e-05,0.04301356411673342,0.010624800141697267,True,True,powell,0.26765469293627575,1.6024835109710693,2.1244116364138238e-19,0.04301356411673277,0.004775754612274501,True,True,powell,3.5079602327339217,7.302505399061727e-06,5.79970199528436e-13,1.3689425990175852e-13,2.619173288345337,0.04301356411673359,0.025451759640286797,0.05721434359337076,True,True
M3_S19_R1_sma0.0_rho0.0_beta0.05_modelspecific,2,3,19,1,0.0,0.0,0.05,False,0.0002589598982723214,0.04322428065921263,0.01183179136124062,False,True,0.0039520634069448515,0.0011198440687349017,1.9835930162734057e-06,0.00031128577350255293,5.627656936645508,0.00024046548818122828,0.04322428065921405,0.01177065713992484,True,True,powell,0.16717415654306933,2.6144442558288574,2.1949228492473784e-16,0.04322428065921157,0.0052642405670560435,True,True,powell,3.634951396507404,4.1609138489516e-06,6.388107828868592e-12,8.647160914124311e-05,2.850987434387207,0.04322428065921254,0.030443890652943645,0.05568293954723385,True,True
M3_S19_R1_sma0.0_rho0.0_beta0.05_modelspecific,3,3,19,1,0.0,0.0,0.05,False,0.0008899401828304577,0.05163129678790261,0.015536663332043817,True,True,0.0035454352665026906,0.0008255409026485904,0.00017548000510819676,0.0003389025439882068,4.964250802993774,4.438369226054891e-06,0.05163129678790414,0.011249330091297255,True,True,powell,2.437297067775262,1.3824498653411865,6.124692874022031e-23,0.051631296787902445,0.0052357458521527355,True,True,powell,3.6266538966157214,1.1324947182023527e-05,8.159883961666085e-05,1.179330363238266e-13,3.4190685749053955,0.05163129678790269,0.03627831697659456,0.06660969166151423,True,True
M3_S19_R1_sma0.0_rho0.0_beta0.05_modelspecific,4,3,19,1,0.0,0.0,0.05,False,0.007914630194387992,0.043214354529096985,0.016272363232706536,True,True,0.0036058845828613917,0.000841441830965396,0.0002074013086677456,0.00019917327402641953,5.829557180404663,0.00012765720391413998,0.04321435452909557,0.011280367321266816,True,True,powell,1.87633702378821,2.684314727783203,1.2970802269451163e-16,0.04321435452909592,0.00522300823744148,True,True,powell,10.308967361831264,4.69858330900963e-06,5.597662907357176e-07,9.97926253044866e-05,3.642188549041748,0.04321435452909739,0.026818330751968586,0.05980919417006243,True,True
M3_S19_R1_sma0.0_rho0.0_beta0.05_modelspecific,5,3,19,1,0.0,0.0,0.05,False,5.819580599026355e-07,0.058695299997937565,0.011745848557409287,True,True,0.0037239666967147163,0.004471014858815964,1.0949190304878352e-05,0.0001771872327985103,5.120245456695557,2.5721035858863886e-07,0.05869529999793837,0.011391895798335251,True,True,powell,0.4117594371314226,1.3584246635437012,2.6245355002640796e-36,0.058695299997936545,0.004664713441637573,True,True,powell,3.795259972166832,1.0995579251446338e-13,2.1873030150658034e-05,3.4657462860483364e-05,4.523428678512573,0.05869529999793902,0.04532201801084796,0.07412388952168453,True,True
M3_S19_R1_sma0.0_rho0.0_beta0.05_modelspecific,6,3,19,1,0.0,0.0,0.05,False,1.3468174765089704e-05,0.050035778647732336,0.011496248863415935,True,True,0.0035159224069186484,0.004634652560872876,1.3197059161831542e-05,0.00037302699752521384,5.383113384246826,7.079812406440024e-06,0.05003577864773294,0.011140662851710365,True,True,powell,0.5823097724894524,1.6627142429351807,2.3301193471659048e-24,0.05003577864773101,0.004913026883622618,True,True,powell,6.241949604893307,1.1019630414187109e-13,9.162603395829898e-05,3.784197959511477e-10,4.5233314037323,0.05003577864773253,0.03780078509235203,0.06180557607375035,True,True
M3_S19_R1_sma0.0_rho0.0_beta0.05_modelspecific,7,3,19,1,0.0,0.0,0.05,False,0.003073725098377005,0.03869856035841338,0.013072658694420458,True,True,0.0036382576506377557,0.0008414160240058405,6.485436324079684e-05,0.0002694894974219401,1.3101108074188232,0.000594931262995218,0.03869856035841346,0.011269516899585146,True,True,powell,1.3651925987326194,2.122756242752075,1.5582427482655356e-15,0.03869856035841367,0.004854164213981106,True,True,powell,6.784756107328121,1.2613282718148026e-13,2.7283572809192856e-05,1.29131148473948e-13,3.4600207805633545,0.0386985603584132,0.0274058806458209,0.05052170348572626,True,True
M3_S19_R1_sma0.0_rho0.0_beta0.05_modelspecific,8,3,19,1,0.0,0.0,0.05,False,0.18111073974319636,0.046129506806856874,0.034493402886584076,True,True,0.0033901190302736105,0.0007191897318849671,0.0016062649466615305,0.00030890244291743494,0.7339878082275391,2.1529974664997996e-05,0.04612950680685696,0.010858081458045255,True,True,powell,4.203234915177745,1.4923374652862549,1.1891246489307113e-24,0.04612950680685846,0.004500643236466926,True,True,powell,4.970590259730784,3.874418033509507e-11,5.397424874967032e-12,1.3212088063675354e-13,3.4025864601135254,0.046129506806858366,0.03455341550228822,0.060109446303914044,True,True
M3_S19_R1_sma0.0_rho0.0_beta0.05_modelspecific,9,3,19,1,0.0,0.0,0.05,False,1.2591682071359442e-05,0.044994439711528084,0.01030308755735109,True,True,0.002989548060241734,0.0008280017520603751,1.8857850721037743e-06,0.0003221184105039719,1.4974761009216309,1.1403461128757578e-05,0.04499443971152869,0.010252358375936738,True,True,powell,0.17805525330913952,2.7165069580078125,1.5445223552247863e-19,0.0449944397115255,0.004976402498605196,True,True,powell,2.698827377566545,1.4373543297663266e-05,4.936580039716026e-06,1.1304635616759932e-10,3.0967764854431152,0.04499443971152704,0.03586759272493922,0.05530976997155555,True,True
