cond,i,M,S,R,s_ma,rho,beta,shared,e1_p,e1_coef,e1_se,e1_converged,e1_ok,e1_scale,e1_vc_model,e1_vc_model_arm,e1_vc_path,t_e1,e1b_p,e1b_coef,e1b_se,e1b_converged,e1b_ok,e1b_method,e1b_llf_gap,t_e1b,e1a_p,e1a_coef,e1a_se,e1a_converged,e1a_ok,e1a_method,e1a_llf_gap,e1a_vc_model,e1a_vc_path,e1a_vc_persona_path,t_e1a,e2_est,e2_lo,e2_hi,e2_reject,e2_covers
M3_S19_R1_sma0.03_rho0.0_beta0.0_shared,0,3,19,1,0.03,0.0,0.0,True,0.8519936964421609,-0.001904336720154764,0.010206804050312641,True,True,0.0025074076653199885,0.0016355359816968762,2.429944889169443e-05,0.000878103104408721,5.483967065811157,0.8519933844956254,-0.0019043367201549376,0.010206782286551397,True,True,powell,1.476564648328349e-08,1.1334865093231201,0.8300691273017455,-0.0019043367201543014,0.00887335582554849,True,True,lbfgs,-0.0004695350360179873,8.957962307969745e-05,1.8860787273893303e-05,0.0007953333161248883,2.036534309387207,-0.001904336720154979,-0.018319659254125882,0.016162905613202397,False,True
M3_S19_R1_sma0.03_rho0.0_beta0.0_shared,1,3,19,1,0.03,0.0,0.0,True,0.7754301373159667,-0.012680203579925503,0.04444837623560089,True,True,0.00291835087593274,0.0010365266305414473,0.0028098898104492987,0.0012993989698012788,5.288000106811523,0.7754301373159667,-0.012680203579925503,0.04444837623560089,True,True,lbfgs,-0.00012161424365331186,0.7969286441802979,0.774261861239175,-0.012680203579929342,0.04421197916681088,True,True,lbfgs,-0.0002625586774911426,0.0056653714265324255,5.160987515521457e-05,0.0010903028724736615,1.8235936164855957,-0.012680203579938338,-0.06965058381736025,0.07570245079424433,False,True
M3_S19_R1_sma0.03_rho0.0_beta0.0_shared,2,3,19,1,0.03,0.0,0.0,True,0.324410896477771,-0.009999186918283337,0.010146987121707899,True,True,0.0028337519554512192,0.0013288976464165504,5.297181711568058e-06,0.0009791042382030681,5.856775522232056,0.3152071608685164,-0.009999186918284613,0.00995582164531335,True,True,powell,0.1970345572071892,1.4484376907348633,0.252572468161145,-0.009999186918284723,0.008739605355743002,True,True,lbfgs,-0.0005293210808758886,5.5302891696272e-06,0.00020719308761391476,0.0010889020052617289,2.209815263748169,-0.009999186918283765,-0.027136977846216364,0.009509699661450294,False,True
M3_S19_R1_sma0.03_rho0.0_beta0.0_shared,3,3,19,1,0.03,0.0,0.0,True,0.5079758477729797,-0.008322175407542468,0.012571399020919565,True,True,0.0022124771523176568,0.0004610681601382791,0.00012061394410331394,0.0008919193584246653,6.1180901527404785,0.366944535992311,-0.008322175407542194,0.0092241958378719,True,True,powell,0.8837594969550082,1.8182392120361328,0.3351386072501271,-0.008322175407541871,0.008634617711370474,True,True,lbfgs,-0.0003236552039425078,5.840382935581712e-05,3.204303703116343e-05,0.0008883507958511351,2.0456485748291016,-0.008322175407542452,-0.027385668866776,0.0118039775734693,False,True
M3_S19_R1_sma0.03_rho0.0_beta0.0_shared,4,3,19,1,0.03,0.0,0.0,True,0.16939205794966394,0.02195650518599712,0.015978130173688706,True,True,0.002079185279431116,0.0003956128731270938,0.00027352016159042645,0.0007383051262680133,5.502171993255615,0.16939205794966394,0.02195650518599712,0.015978130173688706,True,True,lbfgs,-0.003779631409997819,1.0062041282653809,0.16207191361583462,0.021956505185968415,0.015704115036260787,True,True,lbfgs,-1.682449692452792e-06,0.0005808236606490683,6.782664987231888e-05,0.0008355059517062366,2.0353386402130127,0.021956505185996258,-0.005636952763182987,0.053605812361956065,False,True
M3_S19_R1_sma0.03_rho0.0_beta0.0_shared,5,3,19,1,0.03,0.0,0.0,True,0.8798967808964562,-0.0033707214100030117,0.022307875252484427,True,True,0.0027149772473443754,5.098346273029075e-05,0.0006035684080866941,0.0012914177328521587,6.097297668457031,0.8821469260145214,-0.0033707214100052573,0.02273702030882707,True,True,powell,0.07413218691635848,1.6475799083709717,0.8978522915767626,-0.0033707214100233,0.026256856598426664,True,True,powell,0.1791013803945134,0.001897377686694478,6.015760591515229e-14,0.0009760281401826075,3.2589378356933594,-0.0033707214100041592,-0.052029200729533466,0.03441317709789774,False,True
M3_S19_R1_sma0.03_rho0.0_beta0.0_shared,6,3,19,1,0.03,0.0,0.0,True,0.21626447258749903,-0.03256238609940236,0.026333844076330236,True,True,0.003049890166555119,1.2009228253767187e-11,0.0008796864806728975,0.001176543493978043,5.352673053741455,0.2162365808697545,-0.03256238609940262,0.026332245046017996,True,True,powell,3.705804374476429e-08,0.8229866027832031,0.2286967214815162,-0.03256238609945507,0.027051398401287306,True,True,lbfgs,-1.3952163726571598e-06,0.002001959418367351,7.824430013140625e-05,0.0010338631521896442,1.8121387958526611,-0.03256238609940345,-0.0865704017831284,0.003458457876287567,False,True
M3_S19_R1_sma0.03_rho0.0_beta0.0_shared,7,3,19,1,0.03,0.0,0.0,True,0.7688285966253706,-0.017324179268298944,0.058944327779060654,True,True,0.00272771944566375,0.0001675621855223852,0.005068086484634757,0.0007401630774177806,0.4249558448791504,0.7688285966253706,-0.017324179268298944,0.058944327779060654,True,True,lbfgs,-0.0023197567913939565,0.7909145355224609,0.7697606879997874,-0.017324179268010054,0.05918993176809344,True,True,lbfgs,-0.0003317897578654083,0.010295866884193827,3.0945180125309656e-05,0.0012112255861001877,1.9264771938323975,-0.017324179268320892,-0.10910752210325474,0.08040044422882489,False,True
M3_S19_R1_sma0.03_rho0.0_beta0.0_shared,8,3,19,1,0.03,0.0,0.0,True,0.4674461237358125,0.019691634303349113,0.027099549812959103,True,True,0.002785263545008777,5.8522883291264145e-12,0.0009549855819391289,0.0008883940014711275,0.3903498649597168,0.4674461237358125,0.019691634303349113,0.027099549812959103,True,True,lbfgs,-7.633389031980187e-09,0.7543623447418213,0.5130503459243536,0.019691634303264163,0.030105141162431775,True,True,lbfgs,-3.3901483561749046e-05,0.0025612320929926107,0.0002578803160392976,0.0006286622388451592,1.3972060680389404,0.019691634303350854,-0.035683649865333,0.06567297952094682,False,True
M3_S19_R1_sma0.03_rho0.0_beta0.0_shared,9,3,19,1,0.03,0.0,0.0,True,0.7490610694119878,-0.006206503608053855,0.01940274135414459,True,True,0.0024535559271016507,0.0008225589739517813,0.0004355650356046873,0.0005895173436553143,0.3867931365966797,0.7490610694119878,-0.006206503608053855,0.01940274135414459,True,True,lbfgs,-3.066146746277809e-06,1.1532936096191406,0.7425050865489062,-0.00620650360806219,0.01889129365332512,True,True,powell,2.758402501967794e-06,0.0009121142775845095,0.00016107301688846816,0.0007486931549187712,1.8205461502075195,-0.00620650360805314,-0.034524178077854024,0.025812633261596826,False,True
