cond,i,M,S,R,s_ma,rho,beta,e0_p,e0_coef,e0_ok,t_e0,e1_p,e1_coef,e1_se,e1_converged,e1_ok,e1_scale,e1_vc_model,e1_vc_model_arm,e1_vc_path,t_e1,e2_est,e2_lo,e2_hi,e2_reject,e2_covers,e3_delta,e3_lo,e3_hi,e3_reject
M3_S10_R1_sma0.03_rho0.0_beta0.05,0,3,10,1,0.03,0.0,0.05,2.8342557818899603e-11,0.037090991653146985,True,8.615395307540894,0.002365244405816857,0.030440374649026283,0.010013055904995375,True,True,0.0008978578545677688,0.0020942399651845064,6.060614737806805e-05,1.1607386879355657e-05,0.23913884162902832,0.030440374649026325,0.008692873457171877,0.049824666208272576,True,False,0.35333333333333333,0.07550000000000004,0.6222222222222222,True
M3_S10_R1_sma0.03_rho0.0_beta0.05,1,3,10,1,0.03,0.0,0.05,3.523590579102867e-13,0.04354984380655502,True,8.366563558578491,0.02015233745142678,0.04210356210949422,0.0181207541087937,True,True,0.0009284108616189498,0.008098697102932475,0.0003997015080451619,8.958218292236132e-06,0.18750405311584473,0.04210356210949416,0.017016165290766192,0.07443993855157303,True,True,0.3111111111111111,0.03766666666666664,0.5711666666666666,True
M3_S10_R1_sma0.03_rho0.0_beta0.05,2,3,10,1,0.03,0.0,0.05,8.486333525310307e-09,0.03600788439013651,True,8.3119478225708,0.09224147468129061,0.035209946728232286,0.02091236137369377,True,True,0.0009346717961527106,0.002250780679751836,0.0005625231077206385,3.15858784224864e-05,0.2158372402191162,0.03520994672823227,-0.005712316833900317,0.07062689905489758,False,True,0.38888888888888884,0.12661111111111115,0.6466666666666667,True
M3_S10_R1_sma0.03_rho0.0_beta0.05,3,3,10,1,0.03,0.0,0.05,2.6439445007669875e-11,0.03740454282921943,True,8.533441543579102,0.04964875781963131,0.04131046939342049,0.021044797424360617,False,True,0.0009017865176205508,0.0024939072482226383,0.0005741465961865244,5.3065520498696955e-06,0.4755887985229492,0.04131046939342261,0.012245309381645695,0.0787188150755759,True,True,0.30666666666666664,0.004388888888888919,0.6044999999999998,True
M3_S10_R1_sma0.03_rho0.0_beta0.05,4,3,10,1,0.03,0.0,0.05,3.4407129287299856e-17,0.0454830277575368,True,8.407383918762207,0.0003119399356969687,0.03744680652783407,0.010386952932349721,True,True,0.0008323172546778209,0.0020834177142001536,7.860146136049187e-05,1.8212559261640675e-05,0.23623132705688477,0.037446806527834386,0.013562469990672558,0.06185941585699357,True,True,0.3733333333333333,0.09105555555555558,0.6244444444444444,True
M3_S10_R1_sma0.03_rho0.0_beta0.05,5,3,10,1,0.03,0.0,0.05,6.587695469415052e-12,0.0436656307664033,True,8.191336154937744,0.04578255751843866,0.04425038520434339,0.022154075529012402,True,True,0.0009519947827946449,0.004277472050237506,0.0006410051155383452,4.9621961756803705e-05,0.1923503875732422,0.04425038520434457,-0.010132453738539493,0.08650583729669797,False,True,0.32,0.017777777777777726,0.5733888888888887,True
M3_S10_R1_sma0.03_rho0.0_beta0.05,6,3,10,1,0.03,0.0,0.05,7.862449371242973e-29,0.06736535813222086,True,0.40757107734680176,1.233000319851431e-09,0.07092554392931226,0.011673271790012181,True,True,0.0010495955482586776,0.00152936145522264,9.943835659937196e-05,7.551208142313852e-06,0.17217588424682617,0.07092554392931162,0.037258219156865266,0.10029892305736124,True,True,0.6799999999999999,0.4687777777777778,0.8533888888888888,True
M3_S10_R1_sma0.03_rho0.0_beta0.05,7,3,10,1,0.03,0.0,0.05,2.6571187614924007e-17,0.05451347764400162,True,0.26902031898498535,0.04978054815205544,0.05543307573550975,0.028255585668651412,True,True,0.0008356014505036055,0.0010660867160610342,0.0011140070371673176,5.228430619229993e-07,0.2832479476928711,0.05543307573550989,-0.02526036072894601,0.10853232522523029,False,True,0.5066666666666666,0.24888888888888894,0.7377777777777779,True
M3_S10_R1_sma0.03_rho0.0_beta0.05,8,3,10,1,0.03,0.0,0.05,7.997366229753049e-53,0.08697813173789479,True,0.17281174659729004,7.176689418347416e-06,0.09072530378772199,0.020213374889189662,False,True,0.0009450692530005042,0.0009349137705380509,0.0005183638613163496,2.694863894137217e-06,0.44081902503967285,0.09072530378772606,0.06268412871711519,0.1169653110237838,True,False,0.7333333333333334,0.5421666666666666,0.8911666666666667,True
M3_S10_R1_sma0.03_rho0.0_beta0.05,9,3,10,1,0.03,0.0,0.05,0.0065670635757153276,0.016417883366410466,True,0.33208394050598145,0.4347187076434913,0.015391014820360458,0.01970321097949446,True,True,0.000905810122452598,0.0004890018844850107,0.00049174377210843,4.09682550026313e-06,0.43779897689819336,0.015391014820359095,-0.024200063409707907,0.05228040657544275,False,True,0.19111111111111106,-0.08444444444444449,0.45555555555555555,False
M3_S10_R1_sma0.03_rho0.0_beta0.05,10,3,10,1,0.03,0.0,0.05,5.544272438204663e-36,0.07339673684624409,True,0.412830114364624,0.007641416673394679,0.06713630173886609,0.025168093633024736,False,True,0.0008436785132552839,0.0017748618627790032,0.0008657815543554482,1.7260260682916525e-06,0.5338902473449707,0.06713630173885815,0.03593272321465401,0.09480898419076927,True,True,0.5777777777777777,0.3508333333333334,0.7911111111111111,True
M3_S10_R1_sma0.03_rho0.0_beta0.05,11,3,10,1,0.03,0.0,0.05,3.025157205478852e-15,0.04584226198236364,True,0.4066288471221924,0.02919547852915162,0.0468798767426951,0.02149627772326355,True,True,0.0010055136421334748,0.0016321968355549185,0.000592583569720153,5.954487863496649e-06,0.377077579498291,0.04687987674269427,0.02205563336591625,0.0677694535549366,True,True,0.4244444444444444,0.13777777777777778,0.6889444444444444,True
M3_S10_R1_sma0.03_rho0.0_beta0.05,12,3,10,1,0.03,0.0,0.05,2.2579175546802815e-23,0.05595904120890854,True,0.20635652542114258,0.0012176946889784505,0.07238199551445651,0.0223767075736037,True,True,0.0009162129382766775,0.0012651938924260113,0.0006594542689242419,2.9011481735092597e-06,0.44803643226623535,0.07238199551446474,0.05078639750560183,0.09655145972342714,True,False,0.6466666666666667,0.42,0.8355555555555556,True
M3_S10_R1_sma0.03_rho0.0_beta0.05,13,3,10,1,0.03,0.0,0.05,4.0595479802852224e-09,0.03310215680899119,True,0.36741018295288086,0.055934193115253904,0.03522514315865446,0.01842754822690745,True,True,0.0007915469740352069,0.00044392542527485213,0.00043020710307898116,8.440655334220274e-06,0.2053074836730957,0.03522514315865392,0.004966791287548159,0.06374092213526414,True,True,0.52,0.26216666666666666,0.7444444444444445,True
M3_S10_R1_sma0.03_rho0.0_beta0.05,14,3,10,1,0.03,0.0,0.05,0.003603197960202244,0.016744932338185345,True,0.18815994262695312,0.39570559508555325,0.02691745023614519,0.03169309984333511,True,True,0.0008913667796682772,0.002690181402599702,0.0014175421885525537,1.9224979052471745e-06,0.521838903427124,0.026917450236146667,0.001381930757584181,0.051875853087481424,True,True,0.21333333333333337,-0.05783333333333331,0.48672222222222217,False
M3_S10_R1_sma0.03_rho0.0_beta0.05,15,3,10,1,0.03,0.0,0.05,1.561848999291955e-40,0.07124320080268849,True,0.30437636375427246,0.00041328451897152,0.07705697778015373,0.02182019548164171,True,True,0.0008568609201574839,0.001347673892356134,0.0006284953042698421,4.239235017387592e-06,0.3424949645996094,0.07705697778015587,0.05501486486088887,0.1008541438201677,True,False,0.5888888888888888,0.34888888888888886,0.7955555555555556,True
M3_S10_R1_sma0.03_rho0.0_beta0.05,16,3,10,1,0.03,0.0,0.05,4.091170425790307e-18,0.05094366087874693,True,0.3667745590209961,0.08556225640982533,0.041906822327296256,0.024374545846774568,False,True,0.0009761493281074573,0.001505519869847634,0.0007935627950440016,4.237908163664698e-06,0.38147568702697754,0.0419068223272977,0.009838466552076139,0.07402803243481666,True,True,0.33777777777777773,0.07094444444444446,0.5889444444444443,True
M3_S10_R1_sma0.03_rho0.0_beta0.05,17,3,10,1,0.03,0.0,0.05,3.9576474663146556e-20,0.0509724013880735,True,0.2044370174407959,0.0007528585355719305,0.044626222103800635,0.01324389641149674,True,True,0.0008541706380688585,0.0018258998352901842,0.00017768412443079987,9.818312326525248e-06,0.17215609550476074,0.04462622210380052,0.002524504837540613,0.08132628709462066,True,True,0.41333333333333333,0.1443333333333333,0.6556111111111109,True
M3_S10_R1_sma0.03_rho0.0_beta0.05,18,3,10,1,0.03,0.0,0.05,9.964915725471411e-05,0.02298644090054644,True,0.296964168548584,0.24587075520680923,0.020481262535978876,0.017649605246467057,True,True,0.0009071541098329051,0.0023889495071729664,0.0003765474370508917,9.821076924381054e-06,0.17913365364074707,0.020481262535979542,-0.0274280688359649,0.06597249529292665,False,True,0.2088888888888889,-0.11122222222222226,0.5066666666666666,False
M3_S10_R1_sma0.03_rho0.0_beta0.05,19,3,10,1,0.03,0.0,0.05,1.273474652287351e-12,0.043258062514093726,True,0.3770101070404053,0.04669099480910754,0.04745169580001472,0.023855952386013294,False,True,0.0007685257521584133,0.0005563028951609684,0.0007768071211497784,4.860716588233321e-07,0.386333703994751,0.04745169580001436,0.006713823165134318,0.08748534825339177,True,True,0.6555555555555554,0.4377222222222223,0.8400555555555556,True
M3_S10_R1_sma0.03_rho0.0_beta0.05,20,3,10,1,0.03,0.0,0.05,2.7072715165154664e-20,0.0496602862421422,True,0.21404623985290527,6.807686696979926e-05,0.046817428530487516,0.011754581926975143,True,True,0.0008555965725003059,0.0005913920012082532,0.00012169563716692086,9.873791503949012e-07,0.288252592086792,0.04681742853048739,0.019557456691860445,0.07367390370693266,True,True,0.7088888888888889,0.5155555555555555,0.8844999999999998,True
M3_S10_R1_sma0.03_rho0.0_beta0.05,21,3,10,1,0.03,0.0,0.05,9.375327293698945e-10,0.03650339943944277,True,0.1886591911315918,0.0013041969512153403,0.03658336469704568,0.01137876919638516,True,True,0.0010575090933558258,0.0008290214476200625,8.846367330132327e-05,3.5352135512597577e-06,0.28321337699890137,0.03658336469704563,0.010369583769371814,0.0663013867278544,True,True,0.40444444444444444,0.12877777777777777,0.6511111111111112,True
M3_S10_R1_sma0.03_rho0.0_beta0.05,22,3,10,1,0.03,0.0,0.05,6.173373297268468e-45,0.08296258814963013,True,0.29485106468200684,5.229115972588045e-07,0.08030876590102866,0.016005064770020255,True,True,0.0009485162332646212,0.0005292635483869936,0.0002893915241123513,9.917032904252597e-06,0.4341247081756592,0.08030876590103102,0.059756240717265555,0.09967094039060971,True,False,0.951111111111111,0.8688888888888888,1.0,True
M3_S10_R1_sma0.03_rho0.0_beta0.05,23,3,10,1,0.03,0.0,0.05,4.4521758246712197e-10,0.03665227996961608,True,0.29285311698913574,0.180129051931896,0.028238027729222657,0.021067529847034586,True,True,0.0008459717221000765,0.0013448521609170695,0.0005811640485735247,7.893377946745014e-07,0.4124729633331299,0.028238027729218962,-0.005719038073183514,0.059487210231566556,False,True,0.3155555555555556,0.03088888888888888,0.5800000000000001,True
