cond,i,M,S,R,s_ma,rho,beta,shared,e1_p,e1_coef,e1_se,e1_converged,e1_ok,e1_scale,e1_vc_model,e1_vc_model_arm,e1_vc_path,t_e1,e1b_p,e1b_coef,e1b_se,e1b_converged,e1b_ok,e1b_method,e1b_llf_gap,t_e1b,e1a_p,e1a_coef,e1a_se,e1a_converged,e1a_ok,e1a_method,e1a_llf_gap,e1a_vc_model,e1a_vc_path,e1a_vc_persona_path,t_e1a,e2_est,e2_lo,e2_hi,e2_reject,e2_covers
M3_S19_R1_sma0.03_rho0.0_beta0.05_shared,0,3,19,1,0.03,0.0,0.05,True,0.030530726056638074,0.04421071301522886,0.020438250010830255,True,True,0.002700173608650901,2.324592172546819e-11,0.00048446869480255636,0.001093586814054655,5.24260401725769,0.030499754959317543,0.04421071301523592,0.02043444329150375,True,True,powell,8.977303878054954e-08,0.8847341537475586,0.04322505115461097,0.0442107130153178,0.021869939417002885,True,True,lbfgs,-2.7023475013265852e-08,0.0012858803351302108,0.00013484601479218927,0.0007130811854371612,1.754012107849121,0.04421071301523276,0.004852110096855476,0.07549876453532071,True,True
M3_S19_R1_sma0.03_rho0.0_beta0.05_shared,1,3,19,1,0.03,0.0,0.05,True,1.1347940317308324e-07,0.07363393529810532,0.01388350583850774,True,True,0.001828060088755739,0.00012597769274313243,0.00019291391266994463,0.000909923552612182,5.223204612731934,1.1347940317308324e-07,0.07363393529810532,0.01388350583850774,True,True,lbfgs,-0.044903629599048145,0.9492678642272949,1.5821583465329624e-07,0.07363393529813304,0.01404495371123885,True,True,lbfgs,-3.0584966111746326e-05,0.0004146820718186104,0.00023311191932949595,0.0007629090102372332,1.4505460262298584,0.07363393529810698,0.04571753369564998,0.10117304582492145,True,True
M3_S19_R1_sma0.03_rho0.0_beta0.05_shared,2,3,19,1,0.03,0.0,0.05,True,0.26956903736012827,-0.015014045223929077,0.013598994266156923,True,True,0.0029336542756832487,0.004235790344590417,0.0001229961109615473,0.0013652198228859037,5.290459871292114,0.26956903736012827,-0.015014045223929077,0.013598994266156923,True,True,lbfgs,-1.5560908650513738e-07,1.0371840000152588,0.21953693201192426,-0.0150140452239344,0.012228807383488898,True,True,lbfgs,-0.0007245139913720777,0.0002943199623928712,9.106416211412212e-07,0.0008535208714269045,1.9315552711486816,-0.015014045223929235,-0.03486426779993568,0.00604859450959089,False,False
M3_S19_R1_sma0.03_rho0.0_beta0.05_shared,3,3,19,1,0.03,0.0,0.05,True,0.0006897834854461792,0.09036039043805193,0.026626643361485496,True,True,0.002682013019193483,0.0015753358705241675,0.0009223086250919999,0.0009607349176816503,5.261616945266724,0.0006897834854461792,0.09036039043805193,0.026626643361485496,True,True,lbfgs,-8.221962616516976e-06,1.1338520050048828,0.0005078031306974993,0.0903603904377598,0.025990976839966554,True,True,lbfgs,-0.0003449608490200262,0.0018877823090654765,1.9697413999948453e-05,0.0007435074974474646,1.7906389236450195,0.09036039043804586,0.04049871018495585,0.12554664685043637,True,True
M3_S19_R1_sma0.03_rho0.0_beta0.05_shared,4,3,19,1,0.03,0.0,0.05,True,1.0231158982439993e-17,0.08640596589848683,0.010080831734645496,True,True,0.0023444749284261,0.0018470314947838127,2.9041335407768927e-05,0.0012237702868414513,5.271885871887207,1.0226886489802556e-17,0.08640596589848704,0.010080775172922473,True,True,powell,2.2579797587241046e-08,1.259380578994751,1.945994625144341e-20,0.08640596589848822,0.009325798706863052,True,True,powell,1.5494515537284315e-07,9.604871852284392e-05,1.3370518625589912e-13,0.0009239011350135367,1.7900817394256592,0.08640596589848726,0.07166664005687218,0.10038989434734079,True,False
M3_S19_R1_sma0.03_rho0.0_beta0.05_shared,5,3,19,1,0.03,0.0,0.05,True,0.14787469212534685,0.04442673521108315,0.030700966228761818,True,True,0.002287802979614488,0.0015864900945944962,0.0012934133079315244,0.000697093648372983,5.21207332611084,0.14787469212534685,0.04442673521108315,0.030700966228761818,True,True,lbfgs,-0.0006798435149448778,0.9483203887939453,0.14558871764712547,0.04442673521121452,0.030527733122746117,True,True,powell,0.13605746163614185,0.0026239809403167404,9.425661189076171e-14,0.000986084255369586,2.426957368850708,0.04442673521108124,-0.00012919365681059684,0.10274701520666533,False,True
M3_S19_R1_sma0.03_rho0.0_beta0.05_shared,6,3,19,1,0.03,0.0,0.05,True,0.03926735851321277,0.0217258971933803,0.010539521481011145,True,True,0.0021742391475176553,0.0033569802498567055,5.2188630230008164e-05,0.0007925108498005416,5.222376108169556,0.03926735851321277,0.0217258971933803,0.010539521481011145,True,True,lbfgs,-1.967100615729578e-08,0.9866008758544922,0.049078490716843774,0.021725897193382308,0.011040091503655935,True,True,lbfgs,-2.439992385916412e-08,0.00013977676395377663,0.0003115907407265773,0.0010159962187535213,1.759951114654541,0.021725897193380205,-0.0008880792909760919,0.04333602573984115,False,False
M3_S19_R1_sma0.03_rho0.0_beta0.05_shared,7,3,19,1,0.03,0.0,0.05,True,0.09816258801376684,0.040461627865408224,0.024465447833561187,True,True,0.0032041910987696755,6.939304502163123e-12,0.0007291955697676046,0.001656468424180164,0.3772609233856201,0.09816766498302108,0.04046162786540012,0.02446581736742685,True,True,powell,1.3363842299440876e-07,0.8879590034484863,0.1298935323726967,0.04046162786546018,0.026715776629949083,True,True,lbfgs,-4.1339879544466385e-05,0.001965892807402189,6.710622514958458e-06,0.0009777842395980378,2.4947662353515625,0.04046162786540424,0.0006678547101374297,0.08618007765230529,True,True
M3_S19_R1_sma0.03_rho0.0_beta0.05_shared,8,3,19,1,0.03,0.0,0.05,True,0.0008746798842208226,0.06842337534310357,0.020559832151980307,True,True,0.0025245334805617005,0.01782674114828237,0.0005011898639889569,0.001049439751959798,0.8807659149169922,3.393387621786855e-13,0.06842337534310548,0.009401672333627728,True,True,powell,3.2010322860692213,1.7444777488708496,5.411284072449437e-25,0.06842337534310483,0.0066267273031952205,True,True,powell,4.806634024134837e-08,6.679086637872819e-06,6.56320553470777e-05,0.0006107512466814767,2.94968581199646,0.06842337534310443,0.05493029877363702,0.08135564917658418,True,False
M3_S19_R1_sma0.03_rho0.0_beta0.05_shared,9,3,19,1,0.03,0.0,0.05,True,1.0295431840548514e-09,0.08143179249061744,0.013339062117303327,True,True,0.0029605742531805283,0.0006507825892763386,0.00011107616971809199,0.0010697550387501222,0.5062441825866699,1.0295431840548514e-09,0.08143179249061744,0.013339062117303327,True,True,lbfgs,-2.335104909434449e-08,1.8612773418426514,6.521083651421762e-12,0.08143179249066732,0.011857084601759152,True,True,lbfgs,-4.7674006964371074e-08,0.0002711924696416487,1.4364444724155237e-12,0.0008431379669677891,2.7546932697296143,0.081431792490616,0.0578930794157623,0.10310219578449989,True,False
