cond,i,M,S,R,s_ma,rho,beta,shared,e1_p,e1_coef,e1_se,e1_converged,e1_ok,e1_scale,e1_vc_model,e1_vc_model_arm,e1_vc_path,t_e1,e1b_p,e1b_coef,e1b_se,e1b_converged,e1b_ok,e1b_method,e1b_llf_gap,t_e1b,e1a_p,e1a_coef,e1a_se,e1a_converged,e1a_ok,e1a_method,e1a_llf_gap,e1a_vc_model,e1a_vc_path,e1a_vc_persona_path,t_e1a,e2_est,e2_lo,e2_hi,e2_reject,e2_covers
M3_S19_R1_sma0.03_rho0.0_beta0.05_modelspecific,0,3,19,1,0.03,0.0,0.05,False,0.3936452044642016,0.03903551805437597,0.04576125971789038,True,True,0.003642880146569621,0.0018415508191656064,0.0029494088024226727,0.0002768751709102605,5.564764499664307,0.3936452044642016,0.03903551805437597,0.04576125971789038,True,True,lbfgs,-0.0005888149660222552,0.5953631401062012,0.38295465858601796,0.03903551805421663,0.04474163459842718,True,True,powell,6.558107668839625,0.005937082616873339,6.045968670754355e-05,2.317959915748388e-13,2.371469020843506,0.03903551805437124,-0.031949464604227124,0.11410454266393384,False,True
M3_S19_R1_sma0.03_rho0.0_beta0.05_modelspecific,1,3,19,1,0.03,0.0,0.05,False,0.03531763430587903,0.04097364151726387,0.019467708970457156,True,True,0.003422413314184198,0.00456392672487023,0.00038836052230162337,0.00023214168224415825,5.695593357086182,0.013504080261580974,0.040973641517265895,0.016587233936281365,True,True,powell,0.10292437214366146,0.8678135871887207,0.0031636315273040104,0.04097364151726905,0.0138829018480247,True,True,powell,0.9993911780352391,0.0005109613132236821,7.032689873691149e-05,2.71046245443232e-06,2.443910598754883,0.04097364151726509,0.018711091801390817,0.060700487916398586,True,True
M3_S19_R1_sma0.03_rho0.0_beta0.05_modelspecific,2,3,19,1,0.03,0.0,0.05,False,0.14265848545318668,0.03305427040201882,0.022547827058569135,True,True,0.0035893826339225437,3.7861370236319666e-05,0.0005736918821251397,0.0004179604628582545,5.49981951713562,0.14265848545318668,0.03305427040201882,0.022547827058569135,True,True,lbfgs,-0.0034139235583552363,0.6025135517120361,0.1095043204247605,0.033054270402041605,0.02065343221618644,True,True,powell,1.2155892363807652e-06,0.00119974249870575,0.0001339449161270454,1.5393168868719953e-13,1.9183464050292969,0.03305427040201956,-0.008429958674173172,0.07359751075676978,False,True
M3_S19_R1_sma0.03_rho0.0_beta0.05_modelspecific,3,3,19,1,0.03,0.0,0.05,False,0.8919055610874725,-0.004593738312959889,0.03380398646298399,True,True,0.0035894080812744656,5.875337986105994e-08,0.0015251480363802539,0.00022250178222026448,5.596638202667236,0.8919500298263263,-0.004593738312960126,0.033817984674239,True,True,powell,1.6361743064408074e-05,0.714303731918335,0.8983124538516877,-0.0045937383129702365,0.0359465937265012,True,True,powell,5.226008732729497,0.0038087265283713455,3.460777349568183e-05,3.1474202887265694e-05,2.5289180278778076,-0.004593738312959531,-0.04789372424879675,0.05752444238099532,False,True
M3_S19_R1_sma0.03_rho0.0_beta0.05_modelspecific,4,3,19,1,0.03,0.0,0.05,False,0.013859211907494519,0.08460059283071518,0.034378020834697855,True,True,0.003647390072953353,2.649903707853943e-05,0.001580804576190173,0.00026415357146735064,5.353748559951782,0.013859211907494519,0.08460059283071518,0.034378020834697855,True,True,lbfgs,-0.00017373666742059868,0.5625903606414795,0.010611741357249219,0.08460059283052959,0.033108787408411416,True,True,powell,1.3871672983871122,0.003216845945158011,5.62011798067467e-05,3.547518652917536e-05,2.3804526329040527,0.0846005928307275,0.01910981728935623,0.12814031167670462,True,True
M3_S19_R1_sma0.03_rho0.0_beta0.05_modelspecific,5,3,19,1,0.03,0.0,0.05,False,0.06669138946003553,0.06251975068178574,0.034093968199031884,True,True,0.004025223780775826,0.0004742464795563174,0.0015317441181359728,0.0002759588891464473,5.372791767120361,0.06669138946003553,0.06251975068178574,0.034093968199031884,True,True,lbfgs,-0.01984196404123395,0.6078789234161377,0.055196638329127315,0.0625197506818432,0.03260779794635084,True,True,powell,0.4294387961697339,0.003124026803249758,9.193934465343862e-06,1.228059074301196e-13,2.0316710472106934,0.06251975068177791,0.0203654122008105,0.12201590915197168,True,True
M3_S19_R1_sma0.03_rho0.0_beta0.05_modelspecific,6,3,19,1,0.03,0.0,0.05,False,0.3993047870674856,0.04426438375258581,0.0525166691446035,True,True,0.0032677348279728136,0.00453170859149649,0.003965014763490129,0.00017752966123101826,5.314849376678467,0.3993047870674856,0.04426438375258581,0.0525166691446035,True,True,lbfgs,-4.781737902703753e-05,0.5114657878875732,0.3923935787454863,0.04426438375262415,0.051753978432922586,True,True,powell,0.9135201514350229,0.007979959238223516,7.781340397966117e-12,4.424303322111678e-13,1.8173696994781494,0.044264383752615315,-0.02012540423830551,0.12865644418301844,False,True
M3_S19_R1_sma0.03_rho0.0_beta0.05_modelspecific,7,3,19,1,0.03,0.0,0.05,False,0.10123549193487068,0.04915484383373791,0.029992706097285778,True,True,0.0031282861211060185,0.005625131388994511,0.001184696990604265,0.0002837630755514342,0.2573676109313965,0.10123549193487068,0.04915484383373791,0.029992706097285778,True,True,lbfgs,-2.1750000087195076e-05,0.6061000823974609,0.08830111063347275,0.049154843833724496,0.028839491449137698,True,True,powell,3.4956510040793773,0.0024153812995759516,2.983021367198008e-05,7.736978572138571e-05,2.591499090194702,0.04915484383373771,-0.005140698687048153,0.09233894912220192,False,True
M3_S19_R1_sma0.03_rho0.0_beta0.05_modelspecific,8,3,19,1,0.03,0.0,0.05,False,0.5989315258245145,-0.01328502419263632,0.025259693984051177,True,True,0.003552371926360136,6.729528223500676e-09,0.0007701112667591167,0.0002782999091916032,0.28843116760253906,0.5989249364502469,-0.013285024192634843,0.025259238517616318,True,True,powell,1.729372343106661e-07,0.6241145133972168,0.5749180358557018,-0.013285024192644367,0.02368843340985557,True,True,powell,1.6386987690635806,0.0016124524163030716,2.1167255835037307e-13,3.122259006068157e-13,2.1440269947052,-0.013285024192636398,-0.05669635601608911,0.021135268558109085,False,False
M3_S19_R1_sma0.03_rho0.0_beta0.05_modelspecific,9,3,19,1,0.03,0.0,0.05,False,0.1171198801139431,0.029033120206923262,0.018528099219864994,True,True,0.0035599689400390468,0.0038147938970686107,0.00032756890473389986,0.00024852772450060444,0.2969629764556885,0.1171198801139431,0.029033120206923262,0.018528099219864994,True,True,lbfgs,-1.0440771802677773e-08,0.9011714458465576,0.07334872773675594,0.029033120206910575,0.016213690250325673,True,True,powell,0.653549663643048,0.0007055752267905669,7.323318814968909e-05,8.196516043672916e-05,1.9703683853149414,0.029033120206923575,-0.0005340793067074617,0.05470139981404761,False,True
