cond,i,M,S,R,s_ma,rho,beta,gpath,e0_p,e0_coef,e0_ok,e1_p,e1_coef,e1_se,e1_converged,e1_ok,e1_scale,e1_vc_model,e1_vc_model_arm,e1_vc_path,e2_est,e2_lo,e2_hi,e2_reject,e2_covers,e3_delta,e3_lo,e3_hi,e3_reject,t_e1
M6_S10_R1_sma0.03_rho0.0_beta0.05,0,6,10,1,0.03,0.0,0.05,0.04,1.1282482582576287e-14,0.044463398496754056,True,0.0037172386563558116,0.04582398778422192,0.015794781159664255,True,True,0.0008479243499769386,0.002790666274904154,0.0006636329006473789,0.0011206440205595676,0.04582398778422401,0.015856428476462917,0.07610423189645521,True,True,0.40222222222222226,0.20609722222222224,0.5839027777777778,True,0.0
M6_S10_R1_sma0.03_rho0.0_beta0.05,1,6,10,1,0.03,0.0,0.05,0.04,1.0901659029568904e-09,0.03986488320673688,True,0.005350717587310371,0.03989321920702904,0.01432367542861516,True,True,0.0009047582464163166,0.00047808321808497724,0.0005250272087112724,0.002287215880564992,0.039893219207025474,0.012094062865992156,0.06856449979771903,True,True,0.3711111111111111,0.17277777777777775,0.5577777777777777,True,0.0
M6_S10_R1_sma0.03_rho0.0_beta0.05,2,6,10,1,0.03,0.0,0.05,0.04,2.730305173083875e-17,0.04982145818995218,True,1.639936802341649e-05,0.0497704109648647,0.011550336562112127,True,True,0.0008516600500168837,0.004491064395398625,0.0003150648190925059,0.0021713203466804565,0.0497704109648658,0.028554300592215153,0.07088148458708869,True,True,0.31611111111111106,0.11662500000000003,0.5061944444444444,True,0.0
M6_S10_R1_sma0.03_rho0.0_beta0.05,3,6,10,1,0.03,0.0,0.05,0.04,3.2429176362468203e-25,0.04797530016733758,True,1.7396561114575193e-06,0.052493529161585215,0.010978394737218605,True,True,0.000956326614079047,0.0031373547282235095,0.0002659427916106609,0.0013319894117427092,0.05249352916158478,0.02638474374943658,0.08290214554098353,True,True,0.3855555555555556,0.19037500000000004,0.5550138888888888,True,0.0
M6_S10_R1_sma0.03_rho0.0_beta0.05,4,6,10,1,0.03,0.0,0.05,0.04,6.520832705822682e-18,0.04824414265712726,True,2.1263331199715513e-06,0.049252778750271495,0.010388621791513323,True,True,0.0009192361537724268,0.004204696197034562,0.00023184677280406742,0.0015314558258476797,0.04925277875027042,0.026714545432850813,0.07410703105802534,True,True,0.3238888888888889,0.12386111111111116,0.5100277777777777,True,0.0
M6_S10_R1_sma0.03_rho0.0_beta0.05,5,6,10,1,0.03,0.0,0.05,0.04,1.5251015242490037e-30,0.07383597887159225,True,1.116351747004229e-06,0.0730750295823467,0.01500534096345835,True,True,0.0009652137891412326,0.000740997496246744,0.0005789593933748023,0.002004873115549744,0.07307502958234689,0.04510975718430562,0.10072843661457356,True,True,0.6094444444444445,0.45434722222222224,0.7501388888888888,True,0.0
M6_S10_R1_sma0.03_rho0.0_beta0.05,6,6,10,1,0.03,0.0,0.05,0.04,1.447925112253659e-17,0.047298894204139165,True,3.9989191577950486e-07,0.056302852889605605,0.011107269831464348,True,True,0.0008999549387016262,0.002838221509256362,0.0002801188354567106,0.0023040306800311276,0.056302852889605216,0.0288776277326176,0.07818084156545867,True,True,0.45222222222222225,0.2622083333333333,0.6300555555555554,True,0.0
M6_S10_R1_sma0.03_rho0.0_beta0.05,7,6,10,1,0.03,0.0,0.05,0.04,4.824073261399856e-28,0.055045078297616325,True,1.1388055722982544e-07,0.0552099978909443,0.010410979578386055,True,True,0.0009369347567727932,0.0022417152675177957,0.00023147201166743222,0.001803725591512255,0.05520999789094343,0.03233591640631631,0.07716267554075534,True,True,0.45333333333333337,0.2565972222222222,0.633986111111111,True,0.0
M6_S10_R1_sma0.03_rho0.0_beta0.05,8,6,10,1,0.03,0.0,0.05,0.04,1.2173399165949558e-10,0.03853182045594203,True,0.054666714463065244,0.03474202717892908,0.01808053177394457,True,True,0.0008669704624746664,0.0037809231916775474,0.0008940198414383928,0.0012563452057550767,0.03474202717892918,0.006717889285697674,0.06407642000940897,True,True,0.23500000000000004,0.021097222222222194,0.4250972222222222,True,0.0
M6_S10_R1_sma0.03_rho0.0_beta0.05,9,6,10,1,0.03,0.0,0.05,0.04,3.6234806756066676e-13,0.04475761714797266,True,0.017806825243059925,0.04508562493538377,0.019026596054410407,True,True,0.0009831578455446065,0.002469520134348611,0.000987718287698538,0.0019558602815801683,0.045085624935376364,0.013865177925686383,0.07838571495746191,True,True,0.3244444444444445,0.12387500000000004,0.5200138888888889,True,0.0
