cond,i,M,S,R,s_ma,rho,beta,e0_p,e0_coef,e0_ok,t_e0,e1_p,e1_coef,e1_se,e1_converged,e1_ok,e1_scale,e1_vc_model,e1_vc_model_arm,e1_vc_path,t_e1,e2_est,e2_lo,e2_hi,e2_reject,e2_covers,e3_delta,e3_lo,e3_hi,e3_reject
M6_S5_R1_sma0.03_rho0.0_beta0.05,0,6,5,1,0.03,0.0,0.05,3.14801654308838e-14,0.04965065388655122,True,6.113409519195557,0.0058477020226976725,0.047933928898212186,0.017391302750372126,True,True,0.0009732501033387149,0.0003613631973981344,0.0007127222133975099,4.9716022663291424e-08,0.25440335273742676,0.047933928898210784,0.015084435313959341,0.08658287926331486,True,True,0.548888888888889,0.28872222222222227,0.7533333333333334,True
M6_S5_R1_sma0.03_rho0.0_beta0.05,1,6,5,1,0.03,0.0,0.05,3.201429633849911e-27,0.06145069363956112,True,6.1267945766448975,0.003596639834130612,0.058324009459678756,0.020032086283143506,False,True,0.000825908287939954,0.004060444167704161,0.001038671784977913,3.447211770598161e-05,0.3163771629333496,0.058324009459678944,0.03062796987938535,0.08351433674913328,True,True,0.43333333333333335,0.15333333333333332,0.6756666666666665,True
M6_S5_R1_sma0.03_rho0.0_beta0.05,2,6,5,1,0.03,0.0,0.05,2.36050176361047e-19,0.05755227836024636,True,5.904342174530029,9.908234059676073e-05,0.06431257976105818,0.01652078572191553,True,True,0.0009678790275904506,0.0014655993219758548,0.0006252332770902579,3.640578966103834e-07,0.23689651489257812,0.06431257976105921,0.030937482070057625,0.10496795435402242,True,True,0.6200000000000001,0.3821666666666667,0.8155555555555556,True
M6_S5_R1_sma0.03_rho0.0_beta0.05,3,6,5,1,0.03,0.0,0.05,4.1517026354872264e-26,0.05696662391602497,True,6.173710107803345,1.2778510284947537e-05,0.06223859956638964,0.014262268756925637,True,True,0.0008065130280179914,0.002442558744069366,0.0004489343246807396,2.486749700524766e-06,0.33574485778808594,0.062238599566390856,0.0301355403894062,0.09381445692011543,True,True,0.5111111111111111,0.26,0.7511666666666665,True
M6_S5_R1_sma0.03_rho0.0_beta0.05,4,6,5,1,0.03,0.0,0.05,1.1266759462529654e-29,0.06990085887260335,True,5.902551174163818,6.797544197595427e-11,0.07446526696549739,0.011412200845481878,True,True,0.0009185370843619524,0.00036129647510550175,0.000207007567540461,0.0005587178616265668,0.2354567050933838,0.0744652669654971,0.041622199052647725,0.10626393353380519,True,True,0.8777777777777778,0.7354999999999999,0.9755555555555555,True
M6_S5_R1_sma0.03_rho0.0_beta0.05,5,6,5,1,0.03,0.0,0.05,1.3922507191540368e-19,0.06095542943215047,True,6.267889976501465,0.009526283075944827,0.06155854962955807,0.023744253231138473,False,True,0.0008701232136644054,0.001628357931070475,0.0015173440417805765,4.11172760338059e-06,0.3124268054962158,0.06155854962956328,0.017792688826136945,0.10195607742457438,True,True,0.5177777777777777,0.25333333333333335,0.7400555555555555,True
M6_S5_R1_sma0.03_rho0.0_beta0.05,6,6,5,1,0.03,0.0,0.05,7.536782948110453e-09,0.03487454693297599,True,0.28051304817199707,0.010768232159572223,0.03595826632762059,0.014100554258609545,True,True,0.0009165331087522289,0.0008578762830601689,0.0004131702694495376,1.448994558075584e-08,0.367323637008667,0.035958266327621044,0.0005519093020128219,0.07054925087069468,True,True,0.40222222222222226,0.11772222222222221,0.6555555555555554,True
M6_S5_R1_sma0.03_rho0.0_beta0.05,7,6,5,1,0.03,0.0,0.05,0.004713094153828155,0.016529652495155207,True,0.26341700553894043,0.12203185664308158,0.020936983311111344,0.01354004259672776,True,True,0.0008831523901769215,0.001628470062874597,0.0003733677825282162,8.07152382148668e-07,0.23181962966918945,0.020936983311111938,-0.008142524816567692,0.05158327294637534,False,True,0.1777777777777778,-0.13999999999999996,0.46444444444444444,False
M6_S5_R1_sma0.03_rho0.0_beta0.05,8,6,5,1,0.03,0.0,0.05,1.0680179421378851e-05,0.0264264930370244,True,0.1936962604522705,0.030609033693691442,0.030185634639293156,0.013961137135090463,True,True,0.0009141101345180994,0.0014453465113737052,0.0004019180234107828,6.77662079308758e-06,0.1342024803161621,0.030185634639293014,0.00015578573312068195,0.05998112887037281,True,True,0.2844444444444445,-0.008999999999999996,0.5733888888888887,False
M6_S5_R1_sma0.03_rho0.0_beta0.05,9,6,5,1,0.03,0.0,0.05,4.3371040514830657e-17,0.046657454034364144,True,0.4231224060058594,3.1278888890559934e-05,0.04947469268289421,0.01188167361283621,True,True,0.0008168720156498377,0.001908478760704216,0.00026014810039593666,2.2044966664264e-06,0.23719048500061035,0.04947469268289365,0.021232323478558156,0.08341371895310737,True,True,0.37777777777777777,0.10433333333333329,0.6266666666666667,True
