cond,i,M,S,R,s_ma,rho,beta,shared,e1_p,e1_coef,e1_se,e1_converged,e1_ok,e1_scale,e1_vc_model,e1_vc_model_arm,e1_vc_path,t_e1,e1b_p,e1b_coef,e1b_se,e1b_converged,e1b_ok,e1b_method,e1b_llf_gap,t_e1b,e1a_p,e1a_coef,e1a_se,e1a_converged,e1a_ok,e1a_method,e1a_llf_gap,e1a_vc_model,e1a_vc_path,e1a_vc_persona_path,t_e1a,e2_est,e2_lo,e2_hi,e2_reject,e2_covers
M3_S19_R1_sma0.0_rho0.0_beta0.0_shared,0,3,19,1,0.0,0.0,0.0,True,0.8630038210328348,-0.0020116453184181814,0.011658217984946045,True,True,0.0023280348343271465,0.0010776200840814556,8.134292070166619e-05,0.0008794575745635864,13.335609197616577,0.8234550487701834,-0.0020116453184179602,0.009016651068845707,True,True,powell,1.604885016903836,3.772404432296753,0.7910740020361318,-0.002011645318417767,0.007593515074994599,True,True,lbfgs,-2.2570241071662167e-06,1.6472022548074498e-06,0.0001836377109708114,0.0007808013314822202,4.532198190689087,-0.002011645318417863,-0.01994235164171845,0.014157020469876148,False,True
M3_S19_R1_sma0.0_rho0.0_beta0.0_shared,1,3,19,1,0.0,0.0,0.0,True,0.5876743504098378,-0.006486121754584777,0.011962395555580598,True,True,0.002838149932992115,0.0006495748764208506,6.527204887952024e-05,0.0008947434002111194,13.598080158233643,0.5151527300357743,-0.0064861217545844315,0.009965840071210841,True,True,powell,1.490409867514245,4.765611886978149,0.3828559786773261,-0.006486121754584567,0.00743270541932799,True,True,lbfgs,-1.094109086352546e-05,3.5922403273572166e-06,9.810056819260469e-05,0.0008206958481089188,4.515937566757202,-0.006486121754584657,-0.024610655958650127,0.009489455943396233,False,True
M3_S19_R1_sma0.0_rho0.0_beta0.0_shared,2,3,19,1,0.0,0.0,0.0,True,0.5870863013174126,0.005535345731425603,0.010192820862842886,True,True,0.002591519297938353,0.0019652662378484083,1.94446431899432e-05,0.0013191455637607936,12.316807985305786,0.564466996212011,0.0055353457314260435,0.00960631867851595,True,True,powell,1.537510117368356,3.3007922172546387,0.4078692794016343,0.005535345731426174,0.006688034873202882,True,True,powell,1.6200111440822411,6.745084089339449e-06,4.244408212233774e-05,0.0006529587041115084,11.304176330566406,0.005535345731425948,-0.007316363959539311,0.019515670838688604,False,True
M3_S19_R1_sma0.0_rho0.0_beta0.0_shared,3,3,19,1,0.0,0.0,0.0,True,0.9141937378706018,-0.0023393054600435908,0.021710423379565153,False,True,0.0021863045665952495,0.0004980011255190467,0.0005919450635802129,0.0017858884418588336,13.546525716781616,0.7898479761339301,-0.0023393054600428734,0.008777617178799123,True,True,powell,3.544673090539618,4.409735441207886,0.720736437701172,-0.0023393054600433848,0.006543974266447921,True,True,powell,3.510347633678748,3.511586351292016e-14,3.92765650946584e-05,0.0006575406476892611,11.08123254776001,-0.0023393054600432716,-0.016686990110738566,0.012483948686548303,False,True
M3_S19_R1_sma0.0_rho0.0_beta0.0_shared,4,3,19,1,0.0,0.0,0.0,True,0.899279557173355,-0.0013431931032628214,0.01061212934872492,False,True,0.0031393164121699727,0.0005197703200013615,3.698754383207271e-06,0.001551615125141836,13.058523416519165,0.8982333670200692,-0.0013431931032627143,0.010502446091352468,True,True,powell,0.529537516348455,4.301840782165527,0.8537650328908646,-0.0013431931032629534,0.0072874204123446135,True,True,powell,0.7300428898478231,1.0419929783074184e-06,3.1224583092943396e-14,0.0009063776073244909,6.576694011688232,-0.0013431931032628504,-0.019363332020849975,0.01870770262700758,False,True
M3_S19_R1_sma0.0_rho0.0_beta0.0_shared,5,3,19,1,0.0,0.0,0.0,True,0.5455953552402993,0.00537307708256324,0.008890325521480018,False,True,0.002252250257167038,0.0012527920191312183,1.7344597502781782e-08,0.0014010619819960872,13.117307186126709,0.5454550605567248,0.005373077082563161,0.008887221631991168,True,True,powell,0.0064080972013016435,3.6920361518859863,0.45342225766614375,0.005373077082563391,0.007166760890710145,True,True,powell,0.5690938555035245,4.558725113969025e-06,1.314802183933439e-13,0.0008258547019254308,8.90926718711853,0.00537307708256335,-0.00929005890875722,0.019283915623697773,False,True
M3_S19_R1_sma0.0_rho0.0_beta0.0_shared,6,3,19,1,0.0,0.0,0.0,True,0.5859695047656739,-0.005648500475208259,0.01037019607496955,True,True,0.0029731297765587996,0.0012604281363786793,4.830935394236288e-06,0.000736800990614624,12.399712562561035,0.5750325950793065,-0.005648500475207266,0.010074819971147947,True,True,powell,1.7855041767465991,3.8948841094970703,0.39904811043022903,-0.005648500475207963,0.006697912803987855,True,True,powell,0.5086164783039067,2.351238805394128e-06,1.6030978917823963e-13,0.0007088104475135654,7.140895128250122,-0.005648500475208037,-0.0172872092118098,0.0056832076363863395,False,True
M3_S19_R1_sma0.0_rho0.0_beta0.0_shared,7,3,19,1,0.0,0.0,0.0,True,0.5535726884107006,0.006556090786842284,0.011066718760303776,True,True,0.003353117522743079,0.0007993855314091791,7.228526561435776e-06,0.00041765566771578757,1.3702669143676758,0.5383755566554317,0.006556090786842207,0.010655609332836104,True,True,powell,4.165353558447805,3.750763416290283,0.33403202086091655,0.006556090786842545,0.006786672731877428,True,True,powell,0.21265149719738474,1.883907501538528e-12,0.00012041110083495442,0.0006632721031727279,8.771477460861206,0.006556090786842145,-0.008649194034242729,0.021692528577886578,False,True
M3_S19_R1_sma0.0_rho0.0_beta0.0_shared,8,3,19,1,0.0,0.0,0.0,True,0.63354518131235,-0.005190618373144752,0.01088766697912276,True,True,0.0030244719886443716,0.0047064636418594555,1.8629202127981332e-05,0.0009265311607614834,1.315596103668213,0.6076619273630209,-0.005190618373144946,0.010110010385411143,True,True,powell,3.3632096697988345,2.3121211528778076,0.4660155854451713,-0.005190618373144374,0.007120412126136008,True,True,powell,0.005530145597617775,3.4691112121216345e-14,1.6003817107797222e-05,0.0008323479871055436,7.9591710567474365,-0.0051906183731442596,-0.02135838733205199,0.012850457625892858,False,True
M3_S19_R1_sma0.0_rho0.0_beta0.0_shared,9,3,19,1,0.0,0.0,0.0,True,0.5653178691675685,0.006154866420677371,0.010704846971611759,False,True,0.0032619986484719145,0.003385914496840922,2.064836351736118e-07,0.0010413781273652725,2.777721881866455,0.5652290839286556,0.006154866420676915,0.01070240328934573,True,True,powell,0.04663785256707342,5.114336013793945,0.3807416920483062,0.006154866420676776,0.007021850669896564,True,True,powell,0.565864038619452,6.6668669432062676e-12,0.00016441135078535944,0.0006446673128480017,6.48506760597229,0.006154866420676926,-0.009354977303055336,0.021938905126954778,False,True
