cond,i,M,S,R,s_ma,rho,beta,e0_p,e0_coef,e0_ok,t_e0,e1_p,e1_coef,e1_se,e1_converged,e1_ok,e1_scale,e1_vc_model,e1_vc_model_arm,e1_vc_path,t_e1,e2_est,e2_lo,e2_hi,e2_reject,e2_covers,e3_delta,e3_lo,e3_hi,e3_reject
M6_S10_R1_sma0.03_rho0.0_beta0.0,0,6,10,1,0.03,0.0,0.0,0.26115213941563764,-0.005011546838449289,True,7.250793695449829,0.6702075090867078,-0.007248027478974886,0.017019613238018396,True,True,0.0008287676858289613,0.0072889032624175315,0.0007861249357322632,1.615333785358903e-05,0.34367895126342773,-0.0072480274789754225,-0.0403845810129311,0.02351890016282382,False,True,-0.05444444444444446,-0.2761527777777778,0.1550833333333333,False
M6_S10_R1_sma0.03_rho0.0_beta0.0,1,6,10,1,0.03,0.0,0.0,7.421755068399793e-07,-0.020275427315314426,True,6.9752702713012695,0.13182775529279994,-0.01744806587097476,0.011578525666763552,True,True,0.0008658418908138802,0.0034003881801754955,0.0003156025807663342,1.619242442684839e-05,0.29483509063720703,-0.017448065870975325,-0.04539213916911595,0.012199531068304634,False,True,-0.15111111111111114,-0.35615277777777776,0.06777777777777777,False
M6_S10_R1_sma0.03_rho0.0_beta0.0,2,6,10,1,0.03,0.0,0.0,0.049041217522468955,0.007711500022004967,True,6.882721662521362,0.7423822897433288,0.0055563739234934075,0.01690407740485897,True,True,0.0008978113155271466,0.0018776919809722758,0.0007674623671757036,1.2485949111346726e-06,0.690310001373291,0.005556373923495347,-0.009815857089646832,0.02160481591470324,False,True,0.03333333333333338,-0.19950000000000004,0.23619444444444443,False
M6_S10_R1_sma0.03_rho0.0_beta0.0,3,6,10,1,0.03,0.0,0.0,0.0002450153076401638,-0.0156858024940433,True,7.2290942668914795,0.4086957159165968,-0.015595747426486471,0.01887668371918745,True,True,0.0009269814122626433,0.0038683884188993787,0.0009762894234765591,4.8988122084406145e-06,0.7068696022033691,-0.015595747426488131,-0.04339266685530762,0.013070033862780897,False,True,-0.050000000000000044,-0.25280555555555556,0.1495555555555555,False
M6_S10_R1_sma0.03_rho0.0_beta0.0,4,6,10,1,0.03,0.0,0.0,0.00021906623909739164,0.015678210628689567,True,7.123917818069458,0.352392898495435,0.018278703022756113,0.01965540980286305,False,True,0.0008896476434183,0.0020756709976062493,0.001070040639213527,2.526273149650323e-07,0.7580251693725586,0.01827870302275713,-0.013686058754832808,0.05263936954029492,False,True,0.13166666666666665,-0.06669444444444443,0.3228333333333333,False
M6_S10_R1_sma0.03_rho0.0_beta0.0,5,6,10,1,0.03,0.0,0.0,0.0023650392794874126,-0.01287143445721624,True,7.123190641403198,0.3093776495522411,-0.01270671144973882,0.012500100043358598,True,True,0.0009501894453192559,0.0010967716254750423,0.00037373855875000056,6.04459608830152e-06,0.4509298801422119,-0.012706711449739177,-0.02834275947213429,0.005824071489618154,False,True,-0.16833333333333328,-0.368375,0.04840277777777772,False
M6_S10_R1_sma0.03_rho0.0_beta0.0,6,6,10,1,0.03,0.0,0.0,0.88701215308994,0.0006126947920114552,True,0.5877740383148193,0.8921252741235652,-0.0028505709780074755,0.0210195116432307,True,True,0.0009250031740074539,0.003421054664326201,0.0012329592917588554,2.711729233149597e-06,0.7265496253967285,-0.0028505709779961083,-0.026648034185495127,0.021894031516524713,False,True,0.01944444444444443,-0.19334722222222225,0.2428194444444444,False
M6_S10_R1_sma0.03_rho0.0_beta0.0,7,6,10,1,0.03,0.0,0.0,0.00047061315624510284,-0.015068898619563266,True,0.4831368923187256,0.16956816567513044,-0.01870044121339744,0.013614254986803064,True,True,0.0009088322865727597,0.001753974557063518,0.000465160587879785,1.297342946003098e-05,0.2806432247161865,-0.018700441213397367,-0.0514605093118406,0.009786392808651916,False,True,-0.19166666666666665,-0.39168055555555553,0.026166666666666644,False
M6_S10_R1_sma0.03_rho0.0_beta0.0,8,6,10,1,0.03,0.0,0.0,0.013207670948153411,-0.01062190466274329,True,0.4526035785675049,0.47885340524920694,-0.009560684254315875,0.013500970650053956,False,True,0.0009418660652713733,0.0020601503596084526,0.00045264201895369604,2.7872952729736133e-06,0.7254865169525146,-0.009560684254315558,-0.03983162617492884,0.022184087347854185,False,True,-0.1144444444444444,-0.3194722222222222,0.1111527777777778,False
M6_S10_R1_sma0.03_rho0.0_beta0.0,9,6,10,1,0.03,0.0,0.0,0.009976683188199779,-0.01198650476803858,True,0.3330652713775635,0.8724219279234007,-0.0031575262963144477,0.0196629055540002,False,True,0.000884078502720085,0.0013167492826699177,0.001071481714204651,1.6709673629994633e-07,0.7160241603851318,-0.0031575262963117255,-0.042444375202017603,0.03404898656901992,False,True,0.030000000000000027,-0.18059722222222224,0.23390277777777774,False
