cond,i,M,S,R,s_ma,rho,beta,e0_p,e0_coef,e0_ok,t_e0,e1_p,e1_coef,e1_se,e1_converged,e1_ok,e1_scale,e1_vc_model,e1_vc_model_arm,e1_vc_path,t_e1,e2_est,e2_lo,e2_hi,e2_reject,e2_covers,e3_delta,e3_lo,e3_hi,e3_reject
M3_S5_R1_sma0.03_rho0.5_beta0.05,0,3,5,1,0.03,0.5,0.05,5.847983794448306e-06,0.03409789140384835,True,5.885107755661011,6.241887619444069e-05,0.042719246673281815,0.010670542405271455,False,True,0.0008520071160546519,0.0004114058608580584,3.8928962311417604e-07,2.3621842333979043e-05,0.21787667274475098,0.042719246673281995,0.009826196567086252,0.07041925079042244,True,True,0.6533333333333333,0.34199999999999997,0.9022222222222223,True
M3_S5_R1_sma0.03_rho0.5_beta0.05,1,3,5,1,0.03,0.5,0.05,1.64321840093445e-12,0.0574397049520895,True,5.824513912200928,0.012927963232520994,0.04532732783859637,0.018234887749246018,True,True,0.0008244225966339902,0.005663159785020612,0.0003338821775146035,5.137939420776468e-05,0.12027263641357422,0.04532732783859636,0.008187407818955378,0.07438488984223997,True,True,0.4488888888888889,0.021999999999999992,0.7955555555555556,True
M3_S5_R1_sma0.03_rho0.5_beta0.05,2,3,5,1,0.03,0.5,0.05,8.584035757218283e-18,0.07326578048922763,True,6.12606406211853,0.0002704187598781906,0.08153440933998256,0.022386622959324393,True,True,0.0008439319779845047,0.0036775989051504375,0.00058295493568754,6.226049481868351e-06,0.13888025283813477,0.08153440933998334,0.02843238676036638,0.14013436187307474,True,True,0.5733333333333333,0.19977777777777775,0.8755555555555556,True
M3_S5_R1_sma0.03_rho0.5_beta0.05,3,3,5,1,0.03,0.5,0.05,2.2277510784451417e-09,0.0569279678304463,True,6.106752157211304,0.01374073262004204,0.06198687647765889,0.025157310249174756,True,True,0.001108360326309094,0.0010976973066821319,0.0007276633231980283,1.3871586395639943e-05,0.10098767280578613,0.06198687647765913,0.001387252271714385,0.1317938685868297,True,True,0.5911111111111111,0.22644444444444442,0.8577777777777778,True
M3_S5_R1_sma0.03_rho0.5_beta0.05,4,3,5,1,0.03,0.5,0.05,3.9272825280986774e-06,0.038292163619600375,True,5.766200304031372,0.0013486594704769379,0.03943450494124956,0.012302448934927298,True,True,0.0010451297185794283,0.0016858581498720429,1.7999430978854707e-05,6.422213042965667e-06,0.15693306922912598,0.03943450494124923,-0.004296006284519415,0.08848091025343598,False,True,0.4577777777777778,0.04866666666666672,0.8222222222222222,True
M3_S5_R1_sma0.03_rho0.5_beta0.05,5,3,5,1,0.03,0.5,0.05,9.581759513647206e-07,0.057239644915022495,True,5.8987743854522705,0.20920285793580262,0.06285074974026583,0.050049954127052376,True,True,0.0011357226489378364,0.004995355765669751,0.0035303523323922826,8.41880826300971e-06,0.17163467407226562,0.06285074974026353,-0.020869510664901118,0.13473298783333815,False,True,0.19111111111111106,-0.2622222222222222,0.6091111111111108,False
M3_S5_R1_sma0.03_rho0.5_beta0.05,6,3,5,1,0.03,0.5,0.05,6.009649450829455e-08,0.05297791714549498,True,0.16278338432312012,0.1752593295250524,0.058913683227147205,0.043462797928986316,False,True,0.0007761709685939112,0.006713634138965267,0.0026782880120052375,1.557608821928534e-05,0.27132511138916016,0.05891368322714976,0.010995474122782546,0.11183091522860023,True,True,0.2711111111111111,-0.12000000000000005,0.6266666666666667,False
M3_S5_R1_sma0.03_rho0.5_beta0.05,7,3,5,1,0.03,0.5,0.05,4.271982980038796e-07,0.04479311452402779,True,0.25181102752685547,0.02339922806481907,0.04444323422498425,0.019605700468233817,True,True,0.0010458905993463814,0.0011199765235011816,0.00036739711640587674,5.375590467748763e-07,0.2383103370666504,0.0444432342249839,-0.006388451777129463,0.11159159667550288,False,True,0.4577777777777778,0.05777777777777776,0.7955555555555556,True
M3_S5_R1_sma0.03_rho0.5_beta0.05,8,3,5,1,0.03,0.5,0.05,1.226005531142835e-12,0.06180247505421731,True,0.256911039352417,0.05490511873774759,0.043377065769271785,0.022596619780881344,True,True,0.0009054677934586684,0.0022637176938440375,0.0005848172795908551,5.959888521673922e-06,0.12347984313964844,0.04337706576927154,0.0021332592457777634,0.09523034926481108,True,True,0.3688888888888889,-0.0313333333333333,0.7424444444444441,False
M3_S5_R1_sma0.03_rho0.5_beta0.05,9,3,5,1,0.03,0.5,0.05,0.19180910671107643,0.011804518830773268,True,0.1995840072631836,0.6090041142080607,0.012007954585718876,0.02347616697866938,True,True,0.0009449790103984023,0.003142794330314619,0.0006376998219358816,1.8923579156934838e-05,0.12215971946716309,0.012007954585719509,-0.011488209967074853,0.03774130230321721,False,False,0.1288888888888889,-0.28,0.5733333333333333,False
