cond,i,M,S,R,s_ma,rho,beta,e0_p,e0_coef,e0_ok,t_e0,e1_p,e1_coef,e1_se,e1_converged,e1_ok,e1_scale,e1_vc_model,e1_vc_model_arm,e1_vc_path,t_e1,e2_est,e2_lo,e2_hi,e2_reject,e2_covers,e3_delta,e3_lo,e3_hi,e3_reject
M3_S5_R1_sma0.03_rho0.0_beta0.0,0,3,5,1,0.03,0.0,0.0,0.40492942133114984,-0.007407045776029981,True,5.465674161911011,0.7523756694471398,-0.005205757571875659,0.01649958437749156,True,True,0.0011678622085689173,0.0007986328786189564,0.0001747819852311621,1.122610313744843e-05,0.14038419723510742,-0.005205757571875591,-0.03897618584948292,0.03282398014737451,False,True,-0.06666666666666665,-0.49333333333333335,0.3155555555555556,False
M3_S5_R1_sma0.03_rho0.0_beta0.0,1,3,5,1,0.03,0.0,0.0,0.06267003444410557,0.015367966353712514,True,5.5206458568573,0.5853015294917661,0.0074443226658589805,0.013642853637734093,True,True,0.0009906867638473104,0.002769382284819931,8.105383030148902e-05,1.8019876502329455e-05,0.22970032691955566,0.007444322665859021,-0.030987171214804755,0.03988784354486778,False,True,0.1288888888888889,-0.28,0.5555555555555556,False
M3_S5_R1_sma0.03_rho0.0_beta0.0,2,3,5,1,0.03,0.0,0.0,0.9727884055694466,-0.0002690460946378665,True,5.530152320861816,0.9817223742114461,-0.00044484792009279075,0.019417524231135658,False,True,0.0009397315022268667,0.0017699015495146189,0.0003776140704547342,1.0320901718913609e-05,0.2174842357635498,-0.000444847920092839,-0.03663614241960943,0.034122899971352816,False,True,-0.03111111111111109,-0.48444444444444446,0.3957777777777776,False
M3_S5_R1_sma0.03_rho0.0_beta0.0,3,3,5,1,0.03,0.0,0.0,0.0062970860719480486,-0.02224650655047907,True,5.495348691940308,0.3558862253601177,-0.01477785502172372,0.01600665080528672,False,True,0.0009207083724725766,0.0015005331326616482,0.00020017763050906158,1.379360468456207e-06,0.22259807586669922,-0.01477785502172377,-0.05665438335264054,0.016552834449906753,False,True,-0.14666666666666667,-0.5733333333333333,0.30666666666666664,False
M3_S5_R1_sma0.03_rho0.0_beta0.0,4,3,5,1,0.03,0.0,0.0,0.1303185910510899,0.011798687350091834,True,5.57364296913147,0.6381684272223821,0.009026260701787811,0.019194143687192283,True,True,0.0008162865945163955,0.0020012872217919204,0.00038936540892359515,4.235582150225518e-05,0.11390113830566406,0.009026260701787909,-0.019716993839381858,0.03417648358164573,False,True,0.1555555555555555,-0.2535555555555556,0.5822222222222222,False
M3_S5_R1_sma0.03_rho0.0_beta0.0,5,3,5,1,0.03,0.0,0.0,0.06498313098858804,-0.01493963101107452,True,5.487590074539185,0.3198482012329409,-0.018865315028391706,0.01896450175136581,True,True,0.0008398785627353116,0.0004193619580480999,0.00037150277746927045,2.0585377628905377e-07,0.18164992332458496,-0.01886531502839149,-0.05218104958702226,0.012582669922025655,False,True,-0.2088888888888889,-0.6177777777777778,0.22688888888888864,False
M3_S5_R1_sma0.03_rho0.0_beta0.0,6,3,5,1,0.03,0.0,0.0,0.0037767350735652926,0.025219727607219876,True,0.22524785995483398,0.011600191598692076,0.039641605606865686,0.015705375474396804,True,True,0.0009999101552525657,1.6573339900966593e-08,0.00017000619713716325,3.215047230669865e-05,0.15864038467407227,0.039641605606865596,-0.010886549385930963,0.09018577323617949,False,True,0.5733333333333333,0.2088888888888889,0.8666666666666667,True
M3_S5_R1_sma0.03_rho0.0_beta0.0,7,3,5,1,0.03,0.0,0.0,0.0035715511704370994,0.025241771019742176,True,0.21763873100280762,0.5713687849131093,0.017178621340815783,0.030348949492611237,False,True,0.001035385021721039,0.0030548241808303093,0.0011745110986133925,1.8070311657789778e-06,0.21668362617492676,0.017178621340818444,6.516754170107067e-05,0.03476228200667693,True,False,0.11111111111111116,-0.3068888888888889,0.52,False
M3_S5_R1_sma0.03_rho0.0_beta0.0,8,3,5,1,0.03,0.0,0.0,0.007038560899782118,0.02161547097582201,True,0.12264704704284668,0.5246951927437579,0.014726492689660595,0.023150326177138875,True,True,0.0007155209467650913,0.0010693771708753228,0.0006608022138088496,2.3688730810213338e-05,0.10382413864135742,0.014726492689660602,-0.031567698130862666,0.06318049562717733,False,True,0.19999999999999996,-0.24444444444444446,0.6000000000000001,False
M3_S5_R1_sma0.03_rho0.0_beta0.0,9,3,5,1,0.03,0.0,0.0,0.5431539686439478,-0.00472782093508195,True,0.15558409690856934,0.9977029601698485,-5.990480152357579e-05,0.02080810685181988,True,True,0.0008908130319848158,0.002535728837520936,0.00047130335973817036,2.512352857261198e-05,0.14184927940368652,-5.990480152338121e-05,-0.014227060603501717,0.017208947588844482,False,True,-0.0222222222222222,-0.43999999999999995,0.40444444444444444,False
