cond,i,M,S,R,s_ma,rho,beta,gpath,e0_p,e0_coef,e0_ok,e1_p,e1_coef,e1_se,e1_converged,e1_ok,e1_scale,e1_vc_model,e1_vc_model_arm,e1_vc_path,e2_est,e2_lo,e2_hi,e2_reject,e2_covers,e3_delta,e3_lo,e3_hi,e3_reject,t_e1
M3_S10_R1_sma0.0_rho0.0_beta0.05,0,3,10,1,0.0,0.0,0.05,0.04,4.94043638614908e-13,0.052445693673831006,True,6.542241628359138e-13,0.05693748746458504,0.007920441006055642,True,True,0.0009410007811825238,0.004245131821759055,4.773595657141545e-13,0.0010133891175428031,0.056937487464585296,0.03181697287035165,0.07892592068055541,True,True,0.38222222222222224,0.12427777777777775,0.6444999999999999,True,0.0
M3_S10_R1_sma0.0_rho0.0_beta0.05,1,3,10,1,0.0,0.0,0.05,0.04,3.2419499425657806e-14,0.05114365324572716,True,5.043392150098721e-11,0.05030506441882827,0.0076571918111569,True,True,0.0008541901748099721,0.003711697227487697,2.529862168276168e-06,0.0018869136656496396,0.050305064418828246,0.02480939226355025,0.07276498024453126,True,True,0.41111111111111115,0.13550000000000004,0.6711111111111112,True,0.0
M3_S10_R1_sma0.0_rho0.0_beta0.05,2,3,10,1,0.0,0.0,0.05,0.04,4.204993555037274e-08,0.045806419678724515,True,4.000488875673128e-09,0.051215227998373636,0.008703895481015895,True,True,0.0008483727606381118,0.0003593271659630398,2.879941875286156e-05,0.0013702298807222492,0.05121522799837353,0.02611557282176439,0.07735450042789284,True,True,0.5355555555555556,0.30444444444444446,0.7467777777777777,True,0.0
M3_S10_R1_sma0.0_rho0.0_beta0.05,3,3,10,1,0.0,0.0,0.05,0.04,1.427180438380613e-08,0.047978093778863626,True,1.2728379234138801e-05,0.05037674148150954,0.011541795084190785,True,True,0.000984536573615684,0.008953055284787775,0.00010136589328660704,0.002234089414280055,0.050376741481509536,0.029695633470703652,0.07146555714327074,True,True,0.3355555555555556,0.028777777777777805,0.6044999999999998,True,0.0
M3_S10_R1_sma0.0_rho0.0_beta0.05,4,3,10,1,0.0,0.0,0.05,0.04,2.3705797640577058e-14,0.04689032007883737,True,2.5557950111851703e-06,0.03589104495143529,0.00763050343232726,True,True,0.000745501977774725,0.0097919636267712,1.2786676168663948e-05,0.0012546765916731783,0.03589104495143542,0.01712894763778428,0.05979621990311849,True,True,0.19999999999999996,-0.10005555555555558,0.48894444444444446,False,0.0
M3_S10_R1_sma0.0_rho0.0_beta0.05,5,3,10,1,0.0,0.0,0.05,0.04,4.5974340957067005e-15,0.05841717970267058,True,9.75493375307102e-12,0.05577346613377655,0.008189848683265735,True,True,0.0010030595316937378,0.002712686258363545,3.044790128114179e-07,0.00131163705792598,0.05577346613377746,0.032058959101400185,0.07915154418968814,True,True,0.4688888888888889,0.1931666666666667,0.6956666666666665,True,0.0
M3_S10_R1_sma0.0_rho0.0_beta0.05,6,3,10,1,0.0,0.0,0.05,0.04,2.2725802694563214e-10,0.04703930574045797,True,1.023072639891988e-05,0.04227581793867411,0.00958148946717385,True,True,0.0009065248299803941,0.00023001952277026808,4.70549276163052e-05,0.0013504227733708981,0.042275817938673674,0.02364469885309775,0.0620781425882795,True,True,0.5666666666666667,0.30433333333333334,0.8000555555555555,True,0.0
M3_S10_R1_sma0.0_rho0.0_beta0.05,7,3,10,1,0.0,0.0,0.05,0.04,1.0430916551856366e-12,0.05112029453881727,True,4.522914933782933e-12,0.05425638619397975,0.007840748316132566,True,True,0.0009220422989674108,0.004018792920048928,1.1771338661965693e-08,0.0012423593062354027,0.054256386193979475,0.03780084117982559,0.0715389618622575,True,True,0.43333333333333335,0.16438888888888883,0.6622777777777777,True,0.0
M3_S10_R1_sma0.0_rho0.0_beta0.05,8,3,10,1,0.0,0.0,0.05,0.04,1.678584139577881e-11,0.04560536964503839,True,1.1710677848634182e-11,0.05639228621150195,0.008312864983829738,True,True,0.0009462556403783982,0.000920907255780081,9.03002232123324e-06,0.0011397452165774593,0.05639228621150182,0.03483225635695692,0.08039608235351602,True,True,0.6266666666666667,0.38222222222222224,0.8311666666666666,True,0.0
M3_S10_R1_sma0.0_rho0.0_beta0.05,9,3,10,1,0.0,0.0,0.05,0.04,6.652335095724207e-10,0.044363259559279326,True,2.7320893579977494e-08,0.04162668401286245,0.007489788251402601,True,True,0.0007704727568197939,0.003269351854651805,7.09811639429353e-06,0.0009492423166566666,0.041626684012862444,0.02322504129999252,0.06321921697592967,True,True,0.30666666666666664,0.013333333333333364,0.5822777777777777,True,0.0
