cond,i,M,S,R,s_ma,rho,beta,e0_p,e0_coef,e0_ok,t_e0,e1_p,e1_coef,e1_se,e1_converged,e1_ok,e1_scale,e1_vc_model,e1_vc_model_arm,e1_vc_path,t_e1,e2_est,e2_lo,e2_hi,e2_reject,e2_covers,e3_delta,e3_lo,e3_hi,e3_reject
M6_S10_R1_sma0.03_rho0.5_beta0.0,0,6,10,1,0.03,0.5,0.0,0.20009039214518964,0.005226273002278583,True,16.81431269645691,0.55053128817611,0.00715126168288888,0.011979381313906723,True,True,0.000850584513211812,0.0014708261565988402,0.00034545827867073393,3.981803469923121e-06,0.9047853946685791,0.007151261682888702,-0.01534053882393076,0.029361623865743425,False,True,0.09777777777777774,-0.11672222222222224,0.3067499999999999,False
M6_S10_R1_sma0.03_rho0.5_beta0.0,1,6,10,1,0.03,0.5,0.0,0.8823270286205493,-0.0006564297282457866,True,16.767917156219482,0.9727000563544517,-0.0005316178311536519,0.015534350008846566,True,True,0.0009128727100169485,0.000555864327358536,0.0006326608195903066,4.181034849571096e-06,0.9400429725646973,-0.0005316178311526408,-0.03286163519882409,0.028912736232575564,False,True,0.0494444444444444,-0.1550416666666667,0.26340277777777776,False
M6_S10_R1_sma0.03_rho0.5_beta0.0,2,6,10,1,0.03,0.5,0.0,7.019263533962487e-05,-0.016180601430556427,True,17.507384061813354,0.031705018136616726,-0.020201849930979357,0.009404476468310885,False,True,0.0008822361501626756,0.0022725222227217385,0.0001771089179127703,6.363523203607045e-06,1.7379851341247559,-0.02020184993097966,-0.04652401355493299,0.008742064099061387,False,True,-0.1472222222222222,-0.3433472222222222,0.05890277777777781,False
M6_S10_R1_sma0.03_rho0.5_beta0.0,3,6,10,1,0.03,0.5,0.0,2.0563238018283522e-05,-0.017037196767439457,True,17.02138614654541,0.1365596703920208,-0.023948369358653188,0.01608649112932752,False,True,0.0008276835978675379,0.003952810158058605,0.0006935572307750205,7.414030807536313e-06,2.3246800899505615,-0.02394836935865457,-0.04475021424815101,-0.002680271450569208,True,False,-0.2172222222222222,-0.4133611111111111,-0.004361111111111214,True
M6_S10_R1_sma0.03_rho0.5_beta0.0,4,6,10,1,0.03,0.5,0.0,0.1697697135454398,-0.005377643802532053,True,15.729143381118774,0.5717717010242602,-0.0037305038653228967,0.006597475376026047,True,True,0.0009070188052668072,0.0005166561171831224,3.987816348513042e-05,4.527367437788697e-06,2.0152533054351807,-0.003730503865322866,-0.02475719382555592,0.01832577861692427,False,True,-0.07944444444444443,-0.29000000000000004,0.12723611111111105,False
M6_S10_R1_sma0.03_rho0.5_beta0.0,5,6,10,1,0.03,0.5,0.0,0.006398513934931834,-0.012401094763912834,True,17.222036123275757,0.7120393100712079,-0.007895999491720292,0.02139149597548032,True,True,0.0009451096030998056,0.002158809332110223,0.0012782773398972516,9.982551934620316e-06,2.0235071182250977,-0.007895999491719574,-0.03829100701009624,0.027274200272123107,False,True,-0.16944444444444445,-0.3823611111111111,0.04956944444444429,False
M6_S10_R1_sma0.03_rho0.5_beta0.0,6,6,10,1,0.03,0.5,0.0,0.00019383612882390252,-0.01561653228426577,True,1.5724265575408936,0.25104310837210686,-0.01946965057816189,0.016962293735525602,True,True,0.0009425468152898678,0.002058544852328218,0.000768903544781756,2.4286570109928897e-06,1.7876453399658203,-0.019469650578162863,-0.04148826497259588,0.0012267727565008245,False,True,-0.13611111111111107,-0.327375,0.0763888888888886,False
M6_S10_R1_sma0.03_rho0.5_beta0.0,7,6,10,1,0.03,0.5,0.0,3.7397203639459734e-06,-0.01983015866295111,True,0.7891020774841309,0.04507618750606297,-0.026252444561363712,0.013100396124951234,True,True,0.0009421207548398969,0.0043996386607190775,0.0004206490604079189,8.574850101583206e-06,1.0780775547027588,-0.02625244456136339,-0.05365102404058761,-0.002696701368519069,True,False,-0.20999999999999996,-0.4107222222222222,-0.0071944444444444885,True
M6_S10_R1_sma0.03_rho0.5_beta0.0,8,6,10,1,0.03,0.5,0.0,3.764083147137932e-08,-0.02320553892051153,True,2.0690066814422607,0.09951340881305733,-0.02030409237716853,0.012326299363795474,True,True,0.0009057043069835835,0.004557703636196531,0.0003652425373193638,6.7967192616505806e-06,0.719975471496582,-0.020304092377168192,-0.04919480192455006,0.005482218799634781,False,True,-0.1555555555555555,-0.37611111111111106,0.04951388888888878,False
M6_S10_R1_sma0.03_rho0.5_beta0.0,9,6,10,1,0.03,0.5,0.0,0.39651723653806437,-0.0032710558336039187,True,1.277343511581421,0.8897027533802349,0.0009888149998935698,0.0071301742623744,True,True,0.0008620297043277906,3.015412752879692e-05,6.631518460269652e-05,5.442922814911013e-06,0.8433122634887695,0.000988814999893352,-0.02151605953717794,0.02307056697770034,False,True,0.0,-0.21066666666666672,0.2127916666666666,False
M6_S10_R1_sma0.03_rho0.5_beta0.0,10,6,10,1,0.03,0.5,0.0,7.708456454774008e-07,-0.02197141069681943,True,0.9081227779388428,0.2752247715285443,-0.02994535112822927,0.027444867261608143,False,True,0.0008865783327625583,0.005046104033805325,0.0021710043837462694,0.00017421599210898798,1.5297110080718994,-0.02994535112823916,-0.05947864781164156,5.060872063737783e-05,False,True,-0.18999999999999995,-0.38945833333333335,0.026152777777777768,False
M6_S10_R1_sma0.03_rho0.5_beta0.0,11,6,10,1,0.03,0.5,0.0,2.0494084522390264e-05,-0.0196575825342826,True,1.787855863571167,0.6526750925505735,-0.01051391566333606,0.023361711991151165,True,True,0.0008910176681783294,0.0027729252441829303,0.0015482069946547016,8.866242115130801e-07,1.2209584712982178,-0.010513915663337219,-0.0431275014715811,0.016827927580597677,False,True,-0.05499999999999999,-0.2572361111111111,0.15891666666666662,False
M6_S10_R1_sma0.03_rho0.5_beta0.0,12,6,10,1,0.03,0.5,0.0,0.3904574114104924,0.004042680347929095,True,1.8542308807373047,0.7659521894754004,0.005962127335593711,0.020029067328660565,True,True,0.0008505366181042035,0.0031927430410857984,0.0011184369523577719,1.0079272852493367e-05,0.6839103698730469,0.005962127335592983,-0.025885248221150632,0.04058257115370698,False,True,0.006111111111111123,-0.20454166666666665,0.2150138888888889,False
M6_S10_R1_sma0.03_rho0.5_beta0.0,13,6,10,1,0.03,0.5,0.0,0.0003361981160293302,0.014363732907000628,True,0.4351933002471924,0.23370280706687752,0.011176798638169746,0.009385369706100705,True,True,0.000886232539588123,0.003685122241975312,0.00017563223960176676,9.262656393178052e-06,0.7654578685760498,0.01117679863816982,-0.010264939196790243,0.03256376654803106,False,True,0.13222222222222224,-0.08056944444444443,0.33390277777777777,False
M6_S10_R1_sma0.03_rho0.5_beta0.0,14,6,10,1,0.03,0.5,0.0,0.00726666191330244,0.010851254203068761,True,0.9116089344024658,0.6586608662599724,0.005628764531941834,0.012741599423231751,False,True,0.0008319026322702151,0.0008384632990781205,0.0004038548043592429,2.3779223600584765e-07,1.7834632396697998,0.005628764531941579,-0.017122019739292865,0.02856449048472685,False,True,0.04333333333333328,-0.15112500000000004,0.26169444444444445,False
M6_S10_R1_sma0.03_rho0.5_beta0.0,15,6,10,1,0.03,0.5,0.0,0.02676364850758094,-0.010293051006761722,True,1.0795695781707764,0.5835135651501089,-0.010196079887330997,0.01859717043624623,True,True,0.0008725736527469608,0.0014499677749900222,0.0009503068794298253,9.17883953174456e-06,0.5793728828430176,-0.010196079887334408,-0.04314002899223198,0.020181088437531646,False,True,-0.10777777777777775,-0.30506944444444445,0.098986111111111,False
M6_S10_R1_sma0.03_rho0.5_beta0.0,16,6,10,1,0.03,0.5,0.0,0.0007427214430718315,-0.01289822591643157,True,1.610048770904541,0.052373109721947406,-0.015974112263019764,0.008233848672537649,True,True,0.0008379209631140818,0.0007517963684838437,0.00011959669557534482,1.7237345864939854e-06,1.2951886653900146,-0.01597411226301979,-0.0353774298723325,0.003376899143186531,False,True,-0.23611111111111116,-0.4244444444444444,-0.02665277777777774,True
M6_S10_R1_sma0.03_rho0.5_beta0.0,17,6,10,1,0.03,0.5,0.0,0.7756692519607193,0.0011649098505076162,True,1.802612543106079,0.4294886863371994,0.008132235267236896,0.01029309674860003,True,True,0.000906851994813639,0.0009209717223028547,0.00022715832254676004,1.869202482561458e-07,1.5764427185058594,0.008132235267238688,-0.012224306642410365,0.029550632294219784,False,True,0.1355555555555556,-0.06888888888888894,0.34668055555555555,False
