date,raw
1980-01-02,-1.4108423069119445
1980-01-03,0.23802255839109338
1980-01-05,0.3576546087861062
1980-01-06,-0.5032909885048862
1980-01-07,-0.8503818958997714
1980-01-08,-1.506233856081962
1980-01-09,-0.6555374711751943
1980-01-10,0.12301538884639684
1980-01-11,-0.6054439693689345
1980-01-12,0.17597250640392287
1980-01-13,0.3064749240875239
1980-01-14,0.22948798537254436
1980-01-15,-0.05689351260662052
1980-01-16,0.5196905583143225
1980-01-17,-0.12123392522335147
1980-01-18,-0.5181670635938636
1980-01-19,-0.4005282521247868
1980-01-20,-0.47903043031692416
1980-01-22,0.07022421061992629
1980-01-24,-0.1539296060800542
1980-01-25,-1.7395410090684889
1980-01-26,0.15320768952369654
1980-01-27,-0.033959463238716875
1980-01-29,-0.513388276100158
1980-01-30,-0.680449709296227
1980-01-31,-0.5818734019994731
1980-02-02,0.02066451311111493
1980-02-03,-0.26496551930904255
1980-02-04,-0.2656444907188419
1980-02-05,-0.4431131333112727
1980-02-06,-0.8375834524631496
1980-02-07,-0.17094990611076208
1980-02-08,-0.12658226490020896
1980-02-09,0.09826177358627333
1980-02-10,-0.056457757949828165
1980-02-12,-0.5818410515785211
1980-02-13,0.06383520364761303
1980-02-14,-0.42875495553016746
1980-02-15,-0.09472885727882344
1980-02-16,0.013063058257102288
1980-02-17,-0.15183401107787972
1980-02-19,0.005826920270918795
1980-02-20,-0.13064208626747054
1980-02-21,0.41676782071590385
1980-02-22,-0.687120258808136
1980-02-23,-0.24098767340183214
1980-02-24,-0.3510006368160259
1980-02-25,0.12716273963451363
1980-02-26,0.015400692820549663
1980-02-27,0.3013700395822519
1980-02-28,0.07629391551017821
1980-03-02,-0.9542520046234134
1980-03-03,-0.9004005044698707
1980-03-04,-1.121049478650092
1980-03-05,-0.473479479551316
1980-03-06,-0.4825609624385825
1980-03-07,-0.10387507081031967
1980-03-08,-0.3624493479728682
1980-03-09,-0.7712039351463311
1980-03-10,-0.95448949933052
1980-03-11,-0.2712733149528499
1980-03-12,-0.47016933560371355
1980-03-13,-0.46844160556793263
1980-03-14,0.12996000051498358
1980-03-15,-0.4969706237316125
1980-03-16,-0.7144597768783549
1980-03-18,-0.2651184499263768
1980-03-19,-0.6468795537948607
1980-03-20,-0.42740702629089317
1980-03-21,-0.4249842464923866
1980-03-22,0.16828858852386483
1980-03-23,-0.8787250816822038
1980-03-24,0.41389170289039395
1980-03-25,-0.7995260655879959
1980-03-26,-0.7207379937171936
1980-03-27,-0.7356675863265987
1980-03-28,-0.5463554561138146
1980-03-29,0.26786059141158924
1980-03-30,-0.47869446873664745
1980-03-31,-0.8595665991306304
1980-04-01,-0.3132586181163796
1980-04-02,-0.39139899611473095
1980-04-03,1.0099875628948198
1980-04-04,-0.6213715076446519
1980-04-05,0.1917311847209911
1980-04-06,-0.7742127478122711
1980-04-07,-2.4770807325839974
1980-04-08,-1.0514318943023662
1980-04-09,-2.0763854980468746
1980-04-10,-1.0095702409744258
1980-04-11,-0.48075783252716064
1980-04-12,1.02548426389694
1980-04-13,-1.0542871952056878
1980-04-15,-0.867935955524444
1980-04-16,-0.4551115632057186
1980-04-17,-0.7001454830169667
1980-04-18,-0.5482429265975948
1980-04-19,-1.6677485704421986
1980-04-20,-0.5910357832908625
1980-04-21,-0.48509484529495284
1980-04-22,-0.7317258715629575
1980-04-23,0.038240492343901665
1980-04-24,-0.5129124522209167
1980-04-25,-1.1259558200836184
1980-04-26,0.545638799667358
1980-04-27,-0.15029150247573883
1980-04-28,-0.42801487445831304
1980-04-30,-0.964609563350677
1980-05-01,-1.5794521570205675
1980-05-02,-0.742120027542114
1980-05-03,-0.8338288664817798
1980-05-04,-1.2038371562957761
1980-05-05,-0.5480760335922237
1980-05-06,-1.2912413477897633
1980-05-07,-0.3496142625808726
1980-05-08,-0.92304265499115
1980-05-09,-0.38194596767425504
1980-05-10,-0.2034355998039248
1980-05-11,-0.7954153418540948
1980-05-12,0.2839279770851119
1980-05-13,-0.06832152605056757
1980-05-14,-0.8667460680007936
1980-05-15,-0.12608289718627919
1980-05-16,-0.3123502135276787
1980-05-17,-1.4689466953277583
1980-05-18,-0.8052288293838499
1980-05-19,-0.3327573537826531
1980-05-21,-1.2974784970283493
1980-05-22,-0.6122468113899221
1980-05-23,-0.5132160782814017
1980-05-24,-0.35874420404434304
1980-05-25,-0.7924996614456175
1980-05-26,-1.4586088657379146
1980-05-27,-1.1194301843643175
1980-05-29,-0.9375451207160936
1980-05-30,-0.7784264087677
1980-05-31,-1.0315546393394461
1980-06-01,-0.33895927667617815
1980-06-02,-0.37361842393875044
1980-06-03,1.0340448617935163
1980-06-04,-0.7808956503868096
1980-06-05,-1.0234230756759635
1980-06-06,-1.6344762444496148
1980-06-07,-1.1556811928749078
1980-06-08,-0.4566997289657589
1980-06-09,-0.8675712347030632
1980-06-10,-0.4923459291458139
1980-06-11,-0.725681662559509
1980-06-12,-0.8889544010162346
1980-06-13,-0.4077730178833013
1980-06-14,-0.08698803186416573
1980-06-15,-0.8111691474914544
1980-06-16,-0.2902159094810483
1980-06-17,-0.8450534939765922
1980-06-18,-0.5244250297546378
1980-06-19,-0.3982588052749644
1980-06-20,-0.008249998092650916
1980-06-21,-0.28124827146530174
1980-06-22,-0.6314097046852102
1980-06-23,-0.09310853481292672
1980-06-24,-0.7748819589614857
1980-06-25,-0.32325404882431047
1980-06-26,-0.5245187878608699
1980-06-27,-0.38503646850585904
1980-06-28,-0.1542032361030586
1980-06-29,-0.4316657781600948
1980-06-30,0.06514358520507851
1980-07-01,-0.7369667887687696
1980-07-02,-0.7104128003120418
1980-07-03,-0.5317872166633604
1980-07-04,-0.7664490938186646
1980-07-05,0.5112842321395856
1980-07-06,-0.07672971487045259
1980-07-07,0.8763393461704231
1980-07-08,-0.1949532628059379
1980-07-09,-0.5772638916969303
1980-07-10,-0.2661636471748339
1980-07-11,-0.4815989732742316
1980-07-12,-0.32540157437324496
1980-07-13,-0.07067999243736349
1980-07-14,0.41800996661186157
1980-07-15,-1.0280800461769093
1980-07-16,-0.611752301454544
1980-07-17,-1.1902252435684202
1980-07-18,-0.36973345279693504
1980-07-19,-1.343340277671814
1980-07-20,-0.2516243159770968
1980-07-21,0.44888347387313804
1980-07-22,-0.11794146895408575
1980-07-23,-0.27914294600486755
1980-07-24,-0.44332584738731323
1980-07-25,-0.28268319368362466
1980-07-26,-0.5176915228366847
1980-07-27,-0.452702671289444
1980-07-28,0.07906782627105528
1980-07-29,-0.4828194379806501
1980-07-30,-0.033593833446503546
1980-07-31,-0.23964720964431785
1980-08-01,-0.1207402944564816
1980-08-02,-0.3619481027126311
1980-08-03,-0.4050440490245807
1980-08-04,0.07021591067314031
1980-08-05,0.11348482966423092
1980-08-06,0.03721654415130612
1980-08-07,-0.3386913537979139
1980-08-08,-0.46652385592460616
1980-08-09,-0.10238462686538598
1980-08-10,-0.28303462266922125
1980-08-11,0.03864160180091832
1980-08-12,-0.06863987445831271
1980-08-13,-0.6424137353897091
1980-08-14,-0.5776329934596997
1980-08-15,-0.3864750266075142
1980-08-16,-0.012190461158753097
1980-08-17,-0.065256237983704
1980-08-18,-0.3734702169895173
1980-08-19,-0.4463931620121005
1980-08-20,-0.07565763592720091
1980-08-21,-0.638564944267272
1980-08-22,-0.6850965917110435
1980-08-23,0.2275844216346732
1980-08-24,-0.03543752431869659
1980-08-25,-0.21293765306472626
1980-08-26,0.16261392831802265
1980-08-27,-0.2461377382278438
1980-08-28,-0.21122688055038455
1980-08-29,0.40804246068000666
1980-08-30,0.24973392486572354
1980-08-31,-0.9248039722442628
1980-09-02,0.13437266647815682
1980-09-03,-0.9215378761291491
1980-09-04,0.002404183149336545
1980-09-05,1.0130748599767687
1980-09-06,0.3440904468297947
1980-09-07,0.09341275691985942
1980-09-08,0.607779726386071
1980-09-09,-1.0839532092213635
1980-09-10,0.11417719721794163
1980-09-11,-0.4456035047769537
1980-09-12,0.132689669728278
1980-09-13,-0.6238187104463566
1980-09-14,-0.24084173142910037
1980-09-15,0.9854681938886636
1980-09-16,0.293894566595555
1980-09-17,-0.15639385581016588
1980-09-18,-0.39640311896801084
1980-09-19,0.18623635172843972
1980-09-20,-0.03421173989772677
1980-09-21,-0.9116555601358406
1980-09-22,-0.09481775760650643
1980-09-23,-0.597796380519868
1980-09-24,-1.191053226590156
1980-09-25,-0.09156893193721696
1980-09-26,-0.18465210497379408
1980-09-27,-0.10840703547000831
1980-09-28,-0.4725117981433853
1980-09-29,0.6516584306955331
1980-09-30,0.211742118000983
1980-10-01,0.16922764480113914
1980-10-02,0.17320157587528318
1980-10-03,-0.3472054600715629
1980-10-04,-0.37497532367706443
1980-10-05,-0.2422790825366975
1980-10-06,0.7545237392187111
1980-10-07,-0.6216244548559186
1980-10-08,-0.1337588727474197
1980-10-09,-0.6141369715332989
1980-10-10,-0.9206561148166645
1980-10-11,0.5371666997671122
1980-10-12,-0.2703970223665245
1980-10-13,0.9460154473781585
1980-10-14,0.452691294252872
1980-10-15,-0.2032352909445765
1980-10-16,-0.7366104871034609
1980-10-17,0.12947653979063017
1980-10-18,-0.2503496184945101
1980-10-19,0.6600587740540483
1980-10-20,1.2899903934448946
1980-10-22,-0.32923047477379247
1980-10-23,-0.3263115212321285
1980-10-24,-0.43749129027128286
1980-10-25,0.11247500777244586
1980-10-26,-0.011827994138002552
1980-10-27,-1.3162092491984347
1980-10-28,0.3050127029418945
1980-10-29,0.01176541298627708
1980-10-30,0.7772247046232218
1980-10-31,-0.4522815495729429
1980-11-01,0.8377313651144486
1980-11-02,0.3080835565924635
1980-11-03,0.09194073802791383
1980-11-04,-1.5670903720892928
1980-11-05,-1.0258601456880558
1980-11-06,0.75337592512369
1980-11-07,0.6575288102030753
1980-11-08,-0.3792282380163662
1980-11-09,0.171251997351647
1980-11-10,-0.36093769595026953
1980-11-11,-0.037822570651770936
1980-11-12,-0.13543644919991427
1980-11-13,-0.26640950143337316
1980-11-14,-0.2597725689411149
1980-11-15,-0.2185522615909586
1980-11-16,-0.7221340090036387
1980-11-17,-0.17849003523588158
1980-11-18,0.2933012694120418
1980-11-19,-0.03229698538780354
1980-11-20,-0.5031705573201174
1980-11-21,-0.6938378065824512
1980-11-22,0.23426672816276564
1980-11-23,-0.3936527371406542
1980-11-24,0.07554137706756552
1980-11-25,0.07558988034725093
1980-11-26,0.2585911005735398
1980-11-27,0.30072362720966334
1980-11-28,1.1912085041403753
1980-11-29,-0.12066419608890873
1980-11-30,-0.34978626482188796
1980-12-01,0.3668199218809605
1980-12-02,-0.1818969771265976
1980-12-03,-0.3972958661615847
1980-12-04,-0.3286023028194904
1980-12-05,-0.5065876767039291
1980-12-06,-0.8672450184822087
1980-12-08,0.9197020977735515
1980-12-09,-1.507997348904609
1980-12-10,-0.01838730275630916
1980-12-11,0.09365537762641948
1980-12-12,-0.0730975717306142
1980-12-13,-0.2298733368515963
1980-12-14,-0.34822174906730613
1980-12-15,0.20664237439632369
1980-12-16,-0.5870850533246985
1980-12-17,0.00854593515396073
1980-12-18,0.117469921708107
1980-12-19,0.08200772851705528
1980-12-20,-0.21859432756900812
1980-12-21,0.2000839188694954
1980-12-22,0.22810956835746696
1980-12-23,0.3461354300379751
1980-12-24,0.46672594547271823
1980-12-25,0.6330603323876842
1980-12-26,0.4571664016693808
1980-12-27,0.49675101786851866
1980-12-28,-0.8952721245586841
1980-12-29,-0.055723458528519364
1980-12-30,-0.6687824013642962
1980-12-31,-0.12559138610958923
1981-01-01,0.8450660109228895
1981-01-02,-0.09387362242705252
1981-01-03,-0.11402883566916099
1981-01-04,-0.3838027892634269
1981-01-05,-0.40185387060046124
1981-01-06,0.2670594863593587
1981-01-07,-0.125106316059829
1981-01-08,0.29803187772631584
1981-01-09,-0.04967275075614337
1981-01-10,-0.35385577753186215
1981-01-11,-0.09441527351736928
1981-01-12,0.6773517318069929
1981-01-13,0.01187628414481779
1981-01-14,-0.5279293600469818
1981-01-15,0.06167539954185364
1981-01-16,0.05611722357571162
1981-01-17,0.33869746886193797
1981-01-18,0.13727640826254936
1981-01-19,-0.5200481913052485
1981-01-20,0.019777268171310546
1981-01-21,0.34292090870439923
1981-01-22,0.7494089175015667
1981-01-23,-0.07804988324642145
1981-01-24,0.3872375506907704
1981-01-25,-0.18367128446698325
1981-01-26,0.07078863680362847
1981-01-27,0.29080851003527575
1981-01-28,-0.23305717483162813
1981-01-29,-0.11816721037030252
1981-01-30,-0.1037758905440581
1981-01-31,-0.13557155989110314
1981-02-01,0.05929677840322151
1981-02-02,0.23802522011101296
1981-02-03,0.6726616863161308
