persona,scenario,seed,policy,mcr_0.05,band_mas,turnover,cost_paid,return_pct,mdd_pct,coverage_0.05
ISFJ,flat,0,L5_full,0.022155938851883394,0.0013843405884374968,0.5844194887031903,2.9220974435159515,1.0238448182429138,-3.0273666194856053,0.67
ISFJ,flat,0,L5_price_only,0.03109916237005498,0.0007197170407381061,1.1947765811883468,5.973882905941734,-1.6568816540685871,-6.182095090580386,0.67
ISFJ,flat,0,L5_level_free,0.11809374104052253,0.0016491497329395538,0.6077816650099896,3.0389083250499485,-2.297480307643107,-6.697777881974032,0.67
ISFJ,flat,0,always_hold,0.10577372898592088,0.0,0.0,0.0,-3.6887520029362353,-7.368010664872227,0.67
ISFJ,flat,0,constant_mix,0.10145945239094371,0.0,0.1204199835130102,0.602099917565051,-3.5999604968585674,-7.3737618165522045,0.67
ISFJ,flat,0,v_oracle,0.09999999999999996,0.09999999999999996,0.19999999999999998,0.9999999999999998,-0.009999999999998899,0.0,0.67
ISFJ,flat,0,mandate_conditional_oracle,0.003008223439692086,0.001485039965534719,0.14158908285242122,0.7079454142621061,-1.7614062610800119,-3.744244229680227,0.67
ISFJ,flat,1,L5_full,0.03728943466138218,0.002019253697035693,0.3573304759300573,1.7866523796502864,-2.039767449140817,-4.987521720739252,0.955
ISFJ,flat,1,L5_price_only,0.0629068465619858,0.0011643414279550776,1.0727830562077207,5.363915281038604,-2.6624105258199804,-3.229124049279264,0.955
ISFJ,flat,1,L5_level_free,0.10757944588754333,0.0015958003920721999,0.9760726728421958,4.880363364210979,-1.9759460424247477,-4.478200003104604,0.955
ISFJ,flat,1,always_hold,0.0864925076036422,0.0,0.0,0.0,-2.8427834281156916,-3.7403104085770855,0.955
ISFJ,flat,1,constant_mix,0.1006787233516931,0.0,0.06186095004908675,0.30930475024543375,-2.759714140166203,-3.895750742050108,0.955
ISFJ,flat,1,v_oracle,0.09999999999999996,0.09999999999999996,0.19999999999999996,0.9999999999999998,-0.009999999999998899,0.0,0.955
ISFJ,flat,1,mandate_conditional_oracle,0.004236405320142137,0.001996862321208665,0.13573985399121627,0.6786992699560814,-1.277502099101513,-1.9398022565651152,0.955
ISFJ,flat,2,L5_full,0.014344035891603988,0.002623240373706801,0.1890369735055351,0.9451848675276755,1.5287728104325105,-1.662083922672497,0.86
ISFJ,flat,2,L5_price_only,0.13367861846459309,0.0010673994694685106,0.6530132281138492,3.265066140569245,3.8396465796421753,-3.412972382083612,0.86
ISFJ,flat,2,L5_level_free,0.08755741910604829,0.0030170902575171288,1.2505784778745932,6.252892389372967,4.833759036468344,-2.809817516154578,0.86
ISFJ,flat,2,always_hold,0.12449165855238642,0.0,0.0,0.0,3.840922532282165,-3.6481173632370023,0.86
ISFJ,flat,2,constant_mix,0.09972976471870149,0.0,0.16405178047694766,0.8202589023847384,4.230712399724168,-3.28838712287699,0.86
