feature_set,model,target,phase_group,n,R2,R2_lo,R2_hi,sign_acc_resolvable,n_resolvable,sign_lo,sign_hi,R2_shuffledV,MAPE_V,MAPE_lo,MAPE_hi,R2_price_only,selectivity_R2
full,ridge,x,calm,119663,0.5675562024426706,0.5079433688205773,0.6200158928717671,0.8766179189779795,65439.0,0.8623028775487325,0.8903978830996612,-0.0031632838929216422,,,,-0.12284601676894624,0.6904022192116168
full,ridge,x,event,94915,0.8938274043976557,0.886264163757085,0.9011479427140706,0.9388934764657308,82348.0,0.9326907928906638,0.9442279599586931,-0.002541398633027603,,,,0.6965149033151765,0.19731250108247922
full,ridge,x,resolution,73422,0.8892093532808863,0.8780206363859085,0.8991767498618853,0.9676069917890022,64304.0,0.9619755238768171,0.9736150027974669,-0.0035699335231011986,,,,0.7417999140944243,0.1474094391864621
full,ridge,x,all,288000,0.8516196842323897,0.8413329561028616,0.8610108014910614,0.9283845141943788,212091.0,0.922555938711887,0.9341623798609597,-0.0028983936836515234,,,,0.6091116409075698,0.2425080433248199
full,ridge,logV,calm,119663,0.7274339839555488,0.6932436380424233,0.7557114699460793,,,,,-0.003885975621860993,0.08278669718733338,0.07963820229078011,0.08591860582173616,0.3179731801547181,0.4094608038008307
full,ridge,logV,event,94915,0.7614323688245273,0.735077972475994,0.7836719302325753,,,,,-0.0035729295630078095,0.09041948459966552,0.08678073755310207,0.09423644872588702,0.4154957498186814,0.3459366190058458
full,ridge,logV,resolution,73422,0.7132663775046981,0.6834651289916731,0.7394123682188787,,,,,-0.007162746116244012,0.09844397058367209,0.09391620388117428,0.10332515646564798,0.3852234359683844,0.32804294153631375
full,ridge,logV,all,288000,0.7770948733974613,0.7621929077167817,0.7902153970419437,,,,,-0.0037518945843100227,0.08929383032812328,0.08682384049271379,0.09203853039140424,0.46927748392840574,0.30781738946905557
full,gbt,x,calm,119663,0.8110835415283547,0.7856993149309147,0.8343012103597788,0.8995553110530418,65439.0,0.8874799171951175,0.9120133582609821,-0.021519667846015222,,,,0.1498596276018832,0.6612239139264715
full,gbt,x,event,94915,0.9440070409482685,0.9396755922460535,0.9476395505656131,0.9450381308592801,82348.0,0.9394531186307749,0.9496902497287468,-0.039736844405088734,,,,0.7561540102291967,0.18785303071907178
full,gbt,x,resolution,73422,0.9440323036689041,0.9384694111989929,0.9492401707124398,0.9784150286140831,64304.0,0.973047436372877,0.9838386462117104,-0.051098765220701114,,,,0.7925033666187071,0.151528937050197
full,gbt,x,all,288000,0.9278237817408814,0.9231824298983754,0.9321562982758855,0.9411243287079603,212091.0,0.9357484478372369,0.9461878768109808,-0.03706170730568292,,,,0.6929972507173812,0.23482653102350026
full,gbt,logV,calm,119663,0.8956168581308035,0.8823924986857238,0.9077785888094941,,,,,-0.027582117276615525,0.04932306050947116,0.04717001040094241,0.05128047022610418,0.5571324692156656,0.3384843889151379
full,gbt,logV,event,94915,0.8770430758462402,0.8621883865222512,0.8906341630871737,,,,,-0.034552137358639934,0.06534534963896527,0.06329939857336145,0.06724542914719837,0.5197868241230555,0.35725625172318465
full,gbt,logV,resolution,73422,0.9028255817905149,0.8921642472386166,0.9128098950101269,,,,,-0.06485759089779108,0.05591564804877045,0.05395940599317024,0.057721989063464596,0.6726422227814672,0.23018335900904763
full,gbt,logV,all,288000,0.9075236719502582,0.9002956569449494,0.9145642519269651,,,,,-0.040037699237132074,0.05628415958945855,0.054869476903018535,0.05758864457931407,0.6398294087472451,0.26769426320301304
full,mlp,x,calm,119663,0.7535169300544595,0.7226777255036716,0.7795722084815067,0.9104356729167622,65439.0,0.9005011406369141,0.9195201139668798,-0.14209378348761148,,,,0.13656780337183227,0.6169491266826272
full,mlp,x,event,94915,0.9082615121991799,0.8899263440712779,0.9196322959005468,0.9457667460047603,82348.0,0.9409808095423549,0.9499807968265114,-0.16139445953105414,,,,0.7513492773976984,0.15691223480148153
full,mlp,x,resolution,73422,0.8999688135907113,0.8907595529876632,0.9092064408885946,0.9748227170938044,64304.0,0.9700179136701468,0.979867506997783,-0.2286559415955749,,,,0.7889758701827143,0.11099294340799704
full,mlp,x,all,288000,0.8877818502194367,0.8765028755473661,0.8959539721526457,0.9436751205850319,212091.0,0.9393241670389411,0.9478029161010315,-0.17696453206035656,,,,0.687589808378745,0.20019204184069173
full,mlp,logV,calm,119663,0.852033238778521,0.8333394046716971,0.8689627087905633,,,,,-0.12199578422920654,0.059430794689842935,0.05719154469065945,0.06165857489475058,0.5212700866455511,0.3307631521329699
full,mlp,logV,event,94915,0.8016231098613175,0.7571782229159091,0.8377500507124418,,,,,-0.16365652723947255,0.19137993135770603,0.07752539632618549,0.42040498534519755,0.502502462157244,0.29912064770407343
full,mlp,logV,resolution,73422,0.8426358449395629,0.8222658972632939,0.8598394246772187,,,,,-0.21290627449347843,0.0711673957134895,0.06862273387269183,0.07370208653597066,0.6600003759990687,0.1826354689404942
